epoch,train_loss,train_f1_micro,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,early_stopping_score,threshold_mean,threshold_std,lr
1,0.3046160024121463,0.7432545296431452,0.37332713574828186,0.3259518312423491,0.7765203477291768,0.49293074525347846,0.6347255464913276,0.3378378748893738,0.1596471518278122,0.0003
2,0.21794404008370818,0.7931088193121102,0.5088258054575171,0.28906534654796423,0.8146908764562245,0.5433716948213092,0.6790312856387668,0.4232432246208191,0.16171468794345856,0.0003
3,0.1957434015950924,0.8044065113904069,0.5439570447543026,0.2797684854010921,0.8226047274456001,0.5598514910682892,0.6912281092569447,0.44378378987312317,0.20548361539840698,0.0003
4,0.18216418574953144,0.8122506381971565,0.5732120582268254,0.27119410886445194,0.8325234185136176,0.5876523274719342,0.7100878729927759,0.48054057359695435,0.19970175623893738,0.0003
5,0.17396312435338235,0.8167019603363589,0.5942248283153698,0.2702240830821933,0.8362476489835879,0.5851371246899373,0.7106923868367626,0.49189186096191406,0.2140704244375229,0.0003
6,0.1746487882006734,0.8137786649702766,0.5718352723812159,0.27754544254996383,0.8309938444596027,0.567242415354098,0.6991181299068503,0.4908108711242676,0.2080329805612564,0.0003
7,0.17943399629686094,0.8087781410213344,0.5610446061370788,0.29001196293912507,0.8187063424972799,0.5447062768846864,0.6817063096909832,0.5027027130126953,0.22704504430294037,0.0003
8,0.18016331175034672,0.8088889169670592,0.5521238039513663,0.26897507111831737,0.835611732482339,0.6042530473668865,0.7199323899246127,0.5189189314842224,0.2136906534433365,0.0003
9,0.1666828130529505,0.8197352378734288,0.5875123116458834,0.2698927722758757,0.834144169435438,0.5753080143808997,0.7047260919081688,0.5205405354499817,0.22772608697414398,0.0003
10,0.1651753109302186,0.8204554595868785,0.5911557028163179,0.2576225777347042,0.8420092339754283,0.6013860046636871,0.7216976193195577,0.5275675654411316,0.23092533648014069,0.0003
11,0.16212147635776042,0.8218566223780019,0.5997334477923939,0.2750748339466458,0.8398479565282994,0.591875703023767,0.7158618297760332,0.5167568325996399,0.23652955889701843,0.0003
12,0.15860416900914684,0.8245593534585381,0.607257172391869,0.27372000165516275,0.8362714978896896,0.5973186022332976,0.7167950500614936,0.4691891670227051,0.21184362471103668,0.0003
13,0.15667679035205054,0.8260502471637953,0.6113216968004234,0.25986819985770027,0.8417332087308123,0.6091009548869707,0.7254170818088914,0.5675675868988037,0.22890344262123108,0.0003
14,0.15226230996340706,0.829148128245773,0.6234175629647709,0.26883362231237773,0.8415126312968972,0.5982995157196234,0.7199060735082603,0.5286486148834229,0.22758617997169495,0.0003
15,0.14704464379471052,0.8335169022749841,0.6289742945293016,0.26703207906099247,0.8462242315474693,0.5993493810365269,0.7227868062919981,0.5456756949424744,0.24900385737419128,0.0003
16,0.14497025877594324,0.8344664858657812,0.6404004919322838,0.2654979327414091,0.844192575690509,0.6007864810031629,0.722489528346836,0.554324209690094,0.2408379465341568,0.0003
17,0.14658287281204183,0.8325141660711919,0.6253124659468167,0.2747727558902143,0.8415102694408831,0.5982758817166026,0.7198930755787429,0.5308107733726501,0.23703549802303314,0.0003
18,0.14965783809988115,0.8300590291757313,0.617346883006321,0.27030042672805554,0.8419214944728263,0.6034030501869989,0.7226622723299125,0.5399999618530273,0.25306767225265503,0.0003
19,0.1440443849257164,0.8344107051239933,0.639441469812415,0.2754567960838057,0.8419104401407363,0.5992453843950312,0.7205779122678837,0.522702693939209,0.2485487461090088,0.00027
20,0.14102016335329126,0.8370598109750207,0.6307087275453397,0.27087205476451137,0.8494720765128744,0.616011944382347,0.7327420104476107,0.5275675654411316,0.2453613430261612,0.00027
