run_id,score,best_epoch,num_epochs_trained,best_val_loss,test_loss,test_f1_micro,test_f1_macro,test_precision_micro,test_recall_micro,val_f1_micro,val_f1_macro,model_path,summary_path,training_log_path,num_sites,physical_dim,bond_dim,dropout_rate,batch_size,learning_rate,weight_decay,num_epochs,patience,lr_scheduler_factor,lr_scheduler_patience
run_00050,0.3410643918654234,1,1,0.8986764740657894,0.978991682428369,0.34148311730548314,0.22680213604295885,0.23874663517607106,0.5994254355272366,0.3410643918654234,0.22642208513370424,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00050/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00050/training_log.csv,4,360,256,0.0,512,0.001,1e-06,1,20,0.7,3
run_00182,0.340659040169219,1,1,0.9359150566377797,1.135239462964363,0.34177268804565936,0.21556384227759492,0.2571327282287147,0.5094761045370599,0.340659040169219,0.21480934556149486,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00182/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00182/training_log.csv,5,450,128,0.0,512,0.001,1e-06,1,20,0.7,3
run_00247,0.34029659277154706,1,1,1.0333242626143426,1.0728589915594193,0.3400550989685277,0.21686084384225268,0.2293622537507735,0.6572528241527542,0.34029659277154706,0.21702557895760927,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00247/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00247/training_log.csv,6,240,512,0.1,1024,0.001,1e-06,1,20,0.7,3
run_00219,0.33995072633587214,1,1,0.9484509725728902,0.9754918794070073,0.3407313512016263,0.21076165816783718,0.26491711940849844,0.47733574664442774,0.33995072633587214,0.2106015148910781,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00219/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00219/training_log.csv,6,240,128,0.0,1024,0.001,1e-06,1,20,0.7,3
run_00059,0.33886948676935336,1,1,0.9773842544213287,1.1587174095218946,0.33916149319248645,0.22320927744591507,0.2147568787407314,0.8061476293953919,0.33886948676935336,0.22338133740701127,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00059/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00059/training_log.csv,4,360,256,0.2,1024,0.001,1e-06,1,20,0.7,3
run_00177,0.3383797616121441,1,1,0.9582767352883671,1.0713652494164059,0.33990322199929185,0.22064158793778446,0.23675075716606367,0.6023456121058419,0.3383797616121441,0.2199891028525962,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00177/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00177/training_log.csv,5,360,512,0.2,256,0.001,1e-06,1,20,0.7,3
run_00230,0.33835257707415783,1,1,0.9084150058319422,1.110494641301297,0.3385632314935422,0.23924855468570325,0.2121343902736275,0.8379959696301635,0.33835257707415783,0.23888983758944565,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00230/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00230/training_log.csv,6,240,256,0.0,512,0.001,1e-06,1,20,0.7,3
run_00206,0.3380964852904661,1,1,0.9642187780711233,1.3134863561221437,0.33911815010896224,0.22508835578451167,0.22860804931209155,0.6564478025013548,0.3380964852904661,0.2245860279202225,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00206/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00206/training_log.csv,5,450,512,0.0,512,0.001,1e-06,1,20,0.7,3
run_00001,0.33795952219734793,1,1,0.9978529343160444,1.152057024877394,0.3385257546775177,0.2455803701006883,0.22452816898988823,0.6876700147850382,0.33795952219734793,0.24761716306244497,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00001/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00001/training_log.csv,4,240,128,0.0,256,0.001,1e-06,1,20,0.7,3
run_00102,0.33736520083550525,1,1,0.956551090361355,1.0557549484713278,0.33796900712501976,0.2253511202781503,0.23502854252177705,0.6013590659644212,0.33736520083550525,0.224097898294198,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00102/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00102/training_log.csv,4,450,512,0.1,512,0.001,1e-06,1,20,0.7,3
run_00137,0.33714507737499577,1,1,1.029366154101147,1.3184110095416581,0.33688356211780013,0.2103600774102015,0.2247415482746583,0.6723982805158453,0.33714507737499577,0.21111986615527847,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00137/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00137/training_log.csv,5,240,512,0.1,256,0.001,1e-06,1,20,0.7,3
run_00010,0.335800782095794,1,1,0.9828295150814387,1.0713903848266355,0.3374808741591847,0.22594824863193247,0.22842143657348304,0.6458325660196678,0.335800782095794,0.2250334078990171,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00010/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00010/training_log.csv,4,240,128,0.2,512,0.001,1e-06,1,20,0.7,3
run_00056,0.3357579228843115,1,1,0.9377956950975594,1.014325964655068,0.33622904919493196,0.21925417549393547,0.22684067501909208,0.6493736089699406,0.3357579228843115,0.21936790379541865,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00056/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00056/training_log.csv,4,360,256,0.1,2048,0.001,1e-06,1,20,0.7,3
run_00212,0.3354811367568365,1,1,0.927973554184519,0.9974433619279675,0.3360911733214234,0.22985866811689287,0.2110602541560802,0.8245500034200266,0.3354811367568365,0.22958131806880813,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00212/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00212/training_log.csv,5,450,512,0.1,2048,0.001,1e-06,1,20,0.7,3
run_00281,0.3348651912145258,1,1,0.9358580138852857,1.528276203660554,0.3349841371712579,0.20886360567016338,0.2595098346700121,0.47236355409166725,0.3348651912145258,0.20830827411602193,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00281/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00281/training_log.csv,6,360,512,0.1,256,0.001,1e-06,1,20,0.7,3
run_00220,0.33438920155295393,1,1,0.9206576352400598,0.9512289236333515,0.33535650391310917,0.2279001813227238,0.23479461315625702,0.5865924433196357,0.33438920155295393,0.2271131076789961,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00220/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00220/training_log.csv,6,240,128,0.0,2048,0.001,1e-06,1,20,0.7,3
run_00178,0.334046921276465,1,1,1.0057046624436223,1.0687767493195262,0.33459700105414303,0.20766531816597697,0.22497317720638452,0.6525858032064065,0.334046921276465,0.2072292355014342,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00178/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00178/training_log.csv,5,360,512,0.2,512,0.001,1e-06,1,20,0.7,3
run_00099,0.3339106589397185,1,1,0.8699986256352439,1.2329839479857072,0.334280951029862,0.22504083296128338,0.2581116297717575,0.47422615320666955,0.3339106589397185,0.22464031297434997,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00099/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00099/training_log.csv,4,450,512,0.0,1024,0.001,1e-06,1,20,0.7,3
run_00193,0.3332407918843274,1,1,1.0361705584954093,1.2238141522641506,0.33391318264209496,0.21708533547152362,0.2141591643410945,0.7574859121211005,0.3332407918843274,0.21701228939840228,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00193/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00193/training_log.csv,5,450,256,0.0,256,0.001,1e-06,1,20,0.7,3
run_00090,0.3329372837744136,1,1,0.9439011910919655,0.9820970185199979,0.33388305929862083,0.21252479268635757,0.25676161520082436,0.47722262268687815,0.3329372837744136,0.21132128345984827,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00090/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00090/training_log.csv,4,450,256,0.1,512,0.001,1e-06,1,20,0.7,3
run_00225,0.3326068170706446,1,1,0.9999640319773583,1.1911733022540887,0.3334556731673922,0.2245025559688792,0.22675527123625538,0.6298189490521264,0.3326068170706446,0.22480979247335386,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00225/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00225/training_log.csv,6,240,128,0.2,256,0.001,1e-06,1,20,0.7,3
run_00085,0.33239641076362003,1,1,1.0221097680344426,1.2483749762172778,0.3327356614950174,0.22310744886709444,0.20645623848639794,0.8567982236907875,0.33239641076362003,0.22286200392820604,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00085/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00085/training_log.csv,4,450,256,0.0,256,0.001,1e-06,1,20,0.7,3
run_00100,0.3323564973739796,1,1,0.9916650507552175,1.057570450389162,0.3328494896048308,0.21819590374480788,0.21451916885178476,0.7423167786506153,0.3323564973739796,0.21813290183367678,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00100/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00100/training_log.csv,4,450,512,0.0,2048,0.001,1e-06,1,20,0.7,3
run_00086,0.331862092545706,1,1,0.9311482274888411,1.2637093506335246,0.3321052858140975,0.229074289011974,0.22191648427121327,0.6596363196304267,0.331862092545706,0.22877983466493101,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00086/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00086/training_log.csv,4,450,256,0.0,512,0.001,1e-06,1,20,0.7,3
run_00255,0.331525301202063,1,1,0.9426695808459336,0.9809548645186338,0.3319273922038813,0.22903391493232422,0.2119926861585697,0.7643680580036515,0.331525301202063,0.22883996297215406,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00255/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00255/training_log.csv,6,360,128,0.0,1024,0.001,1e-06,1,20,0.7,3
run_00174,0.33087450785679007,1,1,1.0229644994478455,1.023635121615346,0.3308685219298644,0.21740117995088656,0.2195201037613489,0.6714538270097918,0.33087450785679007,0.21774917524605214,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00174/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00174/training_log.csv,5,360,512,0.1,512,0.001,1e-06,1,20,0.7,3
run_00291,0.3287204494532854,1,1,0.9954770934529086,1.0115184028832835,0.3296326195307802,0.21618372281109957,0.21029140096758622,0.76216345622629,0.3287204494532854,0.21556451550760564,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00291/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00291/training_log.csv,6,450,128,0.0,1024,0.001,1e-06,1,20,0.7,3
run_00104,0.32854173512501383,1,1,0.9474121655465685,1.2462650086942726,0.3286584314777589,0.22669633830832192,0.2180375230004643,0.6671209163566719,0.32854173512501383,0.22656722938610044,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00104/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00104/training_log.csv,4,450,512,0.1,2048,0.001,1e-06,1,20,0.7,3
run_00246,0.32777338378312837,1,1,0.9342331267458421,1.0435601925060898,0.3284614206862975,0.2265714790523482,0.2077152410142101,0.784490968498924,0.32777338378312837,0.2260664144487103,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00246/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00246/training_log.csv,6,240,512,0.1,512,0.001,1e-06,1,20,0.7,3
run_00049,0.32717941056893246,1,1,1.00398684861,1.159722185499834,0.32794259816762783,0.22610379051339752,0.2025590274531752,0.860736515887339,0.32717941056893246,0.22567149033335737,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00049/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00049/training_log.csv,4,360,256,0.0,256,0.001,1e-06,1,20,0.7,3
run_00254,0.32692580372481117,1,1,0.973625265059323,1.2323332742805517,0.32805573578742186,0.21616001489946501,0.22129877382832128,0.633815118622308,0.32692580372481117,0.21549220457285898,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00254/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00254/training_log.csv,6,360,128,0.0,512,0.001,1e-06,1,20,0.7,3
run_00149,0.32620367048067084,1,1,0.9232145582433179,1.1611623918269915,0.32710563701300716,0.22501261118681246,0.20710327773535736,0.7777719315784212,0.32620367048067084,0.2246230995921759,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00149/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00149/training_log.csv,5,360,128,0.1,256,0.001,1e-06,1,20,0.7,3
run_00263,0.32523884143508247,1,1,0.946920480360472,1.0449155257506633,0.3246385375148755,0.22934668924900947,0.20534225685144755,0.774725477093714,0.32523884143508247,0.22968928531676994,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00263/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00263/training_log.csv,6,360,128,0.2,1024,0.001,1e-06,1,20,0.7,3
run_00259,0.3249362986989442,1,1,0.9774572390329697,1.1290208449239578,0.32589182241513726,0.2187271768142121,0.2173455568105367,0.6510257449081065,0.3249362986989442,0.21816227276604652,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00259/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00259/training_log.csv,6,360,128,0.1,1024,0.001,1e-06,1,20,0.7,3
run_00223,0.3246011564994784,1,1,0.9738504692809498,1.0921465119326836,0.3251728547276519,0.21787531797415646,0.22328491312845594,0.5980889943543253,0.3246011564994784,0.21724804863173555,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00223/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00223/training_log.csv,6,240,128,0.1,1024,0.001,1e-06,1,20,0.7,3
run_00081,0.3243822811624838,1,1,1.0312773108765974,1.1129266453288107,0.3245380973503399,0.22256116367940823,0.2067281840736133,0.7545262736968383,0.3243822811624838,0.22268775958440715,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00081/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00081/training_log.csv,4,450,128,0.2,256,0.001,1e-06,1,20,0.7,3
run_00277,0.32329205538204103,1,1,0.9872783788766937,1.4993043505136023,0.32417858314943043,0.21863620967452216,0.20791385527114348,0.735426740398933,0.32329205538204103,0.21815327505646998,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00277/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00277/training_log.csv,6,360,512,0.0,256,0.001,1e-06,1,20,0.7,3
run_00075,0.3230616293862018,1,1,0.9322031403923126,0.9730544873975173,0.32415221599319494,0.2220402583248387,0.23773354586918238,0.5092814260984863,0.3230616293862018,0.2211269314005208,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00075/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00075/training_log.csv,4,450,128,0.0,1024,0.001,1e-06,1,20,0.7,3
run_00251,0.3230488620331115,1,1,1.0430881931245424,1.0880269250775394,0.3232864476447585,0.21818833129336468,0.19953269356710576,0.851241995822306,0.3230488620331115,0.21777769939685748,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00251/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00251/training_log.csv,6,240,512,0.2,1024,0.001,1e-06,1,20,0.7,3
run_00217,0.3224326371604805,1,1,1.0239998646831452,1.0517236553117997,0.323794277527994,0.18893317254121114,0.2980645618103328,0.3543857895263,0.3224326371604805,0.18778291430176416,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00217/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00217/training_log.csv,6,240,128,0.0,256,0.001,1e-06,1,20,0.7,3
run_00216,0.3223026100534344,1,1,0.969307660945474,1.0327320122323853,0.3223303184903043,0.2258792499163892,0.19632675457476836,0.8998747744097824,0.3223026100534344,0.22616705395637113,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00216/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00216/training_log.csv,5,450,512,0.2,2048,0.001,1e-06,1,20,0.7,3
run_00205,0.3217514153883218,1,1,1.0137431735582227,1.2152735534939805,0.32243798980159744,0.21496936101026087,0.21455608560519224,0.648526494683174,0.3217514153883218,0.21446024645638728,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00205/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00205/training_log.csv,5,450,512,0.0,256,0.001,1e-06,1,20,0.7,3
run_00089,0.3190991597767098,1,1,0.9747396105058265,1.4528723841423825,0.3199924906303308,0.22365928109117003,0.19982814144535402,0.8026670946084595,0.3190991597767098,0.22306221793826767,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00089/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00089/training_log.csv,4,450,256,0.1,256,0.001,1e-06,1,20,0.7,3
run_00170,0.3190048738528882,1,1,0.995377237965061,0.968255664569953,0.3195700775311517,0.22477754678801434,0.20323403780436247,0.747399464371215,0.3190048738528882,0.22438016976697975,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00170/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00170/training_log.csv,5,360,512,0.0,512,0.001,1e-06,1,20,0.7,3
run_00286,0.31869675893042887,1,1,1.0084105240755608,1.303679659484525,0.3192438484068447,0.21009192625510698,0.21437447153341713,0.6249730344054678,0.31869675893042887,0.21066920616402313,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00286/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00286/training_log.csv,6,360,512,0.2,512,0.001,1e-06,1,20,0.7,3
run_00229,0.317709444851679,1,1,1.060005429062925,1.3244995910139885,0.31785911109670306,0.21375971403635785,0.2037677816224529,0.7222570071083938,0.317709444851679,0.21405535349822316,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00229/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00229/training_log.csv,6,240,256,0.0,256,0.001,1e-06,1,20,0.7,3
run_00055,0.3174385756346207,1,1,1.009580693873116,1.0723218012646296,0.3182893400308904,0.20683258840263366,0.19620785191666024,0.8424919892453316,0.3174385756346207,0.20638645585013513,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00055/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00055/training_log.csv,4,360,256,0.1,1024,0.001,1e-06,1,20,0.7,3
run_00268,0.3169103431018945,1,1,0.9835176993616263,0.9948274213385288,0.31779877068422446,0.21377862990949453,0.2111693524309477,0.6419495204070358,0.3169103431018945,0.2132535178053592,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00268/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00268/training_log.csv,6,360,256,0.0,2048,0.001,1e-06,1,20,0.7,3
run_00088,0.3157745585566134,1,1,1.0095782053182345,1.1306657109271843,0.31618870019469997,0.17503997821484807,0.2764082461967361,0.36934445981994873,0.3157745585566134,0.17503665264779802,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00088/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00088/training_log.csv,4,450,256,0.0,2048,0.001,1e-06,1,20,0.7,3
run_00127,0.3145983478157638,1,1,1.0715607402172846,1.1267413051224937,0.3142664942264563,0.21507466495439512,0.2014669904872748,0.7140647279500361,0.3145983478157638,0.21550241642851892,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00127/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00127/training_log.csv,5,240,256,0.1,1024,0.001,1e-06,1,20,0.7,3
run_00133,0.3144710688658153,1,1,1.0297924862790193,1.125950700469227,0.31472938973728865,0.21762613734514832,0.19142371207924108,0.8844451927579621,0.3144710688658153,0.21772938309690676,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00133/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00133/training_log.csv,5,240,512,0.0,256,0.001,1e-06,1,20,0.7,3
run_00244,0.31397448154759966,1,1,0.9782996491869297,1.1124407393442757,0.3148787080470077,0.22324767530588158,0.200192889520741,0.7372077850329112,0.31397448154759966,0.2227749039575989,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00244/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00244/training_log.csv,6,240,512,0.0,2048,0.001,1e-06,1,20,0.7,3
run_00262,0.31273879319910863,1,1,1.0481232760591532,1.3305853715099414,0.3133265203087847,0.21799289297549146,0.19424010096229688,0.8098149502517665,0.31273879319910863,0.21755125852939824,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00262/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00262/training_log.csv,6,360,128,0.2,512,0.001,1e-06,1,20,0.7,3
run_00009,0.31266884668107664,1,1,1.049782801853311,1.2070742206564122,0.3134337997569069,0.21763312924919567,0.20770733327398602,0.638379538769948,0.31266884668107664,0.21961224945775112,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00009/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00009/training_log.csv,4,240,128,0.2,256,0.001,1e-06,1,20,0.7,3
run_00297,0.31231935376061765,1,1,1.1275929033773513,1.4355221155392341,0.31283105055354143,0.19921700919539487,0.20198685648675455,0.6932841200271498,0.31231935376061765,0.19883155139180714,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00297/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00297/training_log.csv,6,450,128,0.2,256,0.001,1e-06,1,20,0.7,3
run_00201,0.3118489417330433,1,1,1.0349116261107654,1.1392456061135585,0.3127097799543354,0.21157072226876839,0.19214871926750932,0.8393455647516271,0.3118489417330433,0.21099185603393533,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00201/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00201/training_log.csv,5,450,256,0.2,256,0.001,1e-06,1,20,0.7,3
run_00233,0.3118122915308822,1,1,1.1529710005886136,1.4109887395284022,0.31220415808591445,0.19632772717077707,0.19432195431128768,0.7936724245884129,0.3118122915308822,0.19600492557962923,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00233/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00233/training_log.csv,6,240,256,0.1,256,0.001,1e-06,1,20,0.7,3
run_00261,0.3116752641823425,1,1,0.9989003694630244,1.3300445184890595,0.3120314732536063,0.21206411045113888,0.20142829903613554,0.6920108178072893,0.3116752641823425,0.21215802210315712,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/best_model.pt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00261/summary.txt,src/spectroscopy_qml/ir/mps_encoder/results/grid_search/run_00261/training_log.csv,6,360,128,0.2,256,0.001,1e-06,1,20,0.7,3
