epoch,train_loss,train_f1_micro,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,early_stopping_score,lr
1,0.21053358736734407,0.5545046748629293,0.4841437325373116,0.26338246641202273,0.7098464088464633,0.5713925204833148,0.6406194646648891,0.0003
2,0.19939043841791243,0.5801466889521103,0.5084713262605861,0.26054822755424156,0.7102949163091831,0.5774659001911465,0.6438804082501648,0.0003
3,0.19553658954959588,0.5884298242149745,0.5164029424976002,0.2611640221792886,0.7198752668026744,0.5816806849532706,0.6507779758779726,0.0003
4,0.1923388282815837,0.5954756166173805,0.5233943413573368,0.2579920913037457,0.7225162955509865,0.5856244457282576,0.654070370639622,0.0003
5,0.18982855622120903,0.6000856000426954,0.5282229023933981,0.2606607601241643,0.7202457986127275,0.5872045282783667,0.6537251634455471,0.0003
6,0.18748682828252464,0.6050090840077919,0.5332750478203864,0.26181011943058424,0.7261754464717123,0.5887903145198989,0.6574828804958056,0.0003
7,0.1854184183488283,0.609154502127579,0.5374924780481852,0.26179412172099975,0.7213034416019454,0.5908508299801606,0.656077135791053,0.0003
8,0.18346044567250216,0.612686860770654,0.5413473199380292,0.26281758539626243,0.7198210089776355,0.5914760829762946,0.655648545976965,0.0003
9,0.1815495753276433,0.6164484289415717,0.5451210102405644,0.2683761551751111,0.722406257478619,0.5923322869115117,0.6573692721950654,0.0003
10,0.1796068538657757,0.6200936570553114,0.5491582302147024,0.2632752431033241,0.725433142929277,0.593011577236782,0.6592223600830295,0.0003
11,0.17776488614281485,0.6234063904392434,0.552969288706665,0.26692701808035313,0.7231487366045013,0.5933075572045597,0.6582281469045306,0.0003
12,0.1759213524061801,0.6266858772503119,0.55646969119064,0.26765990054979544,0.7227327508285628,0.5934457810372785,0.6580892659329207,0.0003
13,0.17422454870318071,0.6300216963519855,0.5598869818415455,0.27503320498528916,0.7295156752920902,0.5936068002447332,0.6615612377684117,0.0003
14,0.17250862808488274,0.6331215192728805,0.5633641216263602,0.26970627391626467,0.7253481331350766,0.5947809077994324,0.6600645204672545,0.0003
15,0.1707505374447955,0.6360636130769453,0.5666195540769043,0.2780264202471586,0.7282500979832967,0.5935514456693578,0.6609007718263272,0.0003
16,0.1689464079086334,0.6398612818936367,0.5710289368600246,0.2772260776999494,0.7255299792728944,0.5936004157336855,0.6595651975032899,0.0003
17,0.16722343919424712,0.6419574044694475,0.5735029566686582,0.2837451557498444,0.7261237547072381,0.5910307994912241,0.6585772770992311,0.0003
18,0.16562405241778,0.64517623618929,0.5768493693359575,0.2861586444507553,0.7288925000159941,0.5942505602165207,0.6615715301162575,0.0003
19,0.16399910062200215,0.6477094459636701,0.579932155617586,0.29368988175886757,0.7262305038475747,0.5941766540048509,0.6602035789262128,0.00027
20,0.16132912464055207,0.6530142281437619,0.5857705952283476,0.288355873211513,0.7303188039022084,0.5943332588732984,0.6623260313877534,0.00027
21,0.1597976039098584,0.655569278171287,0.5886261368037474,0.29306029464302946,0.7281452609321462,0.5934499277241183,0.6607975943281322,0.00027
22,0.15838311663786345,0.6575047435673781,0.5912176963941767,0.29312838590877416,0.7259927079055761,0.5929862379706241,0.6594894729381001,0.00027
23,0.1566316183079908,0.6608576066615253,0.5950088964046518,0.30563503357338884,0.7257454534022855,0.5928860019561787,0.6593157276792321,0.00027
24,0.15542332363839523,0.6626786677326764,0.5970384659706861,0.30604542405883833,0.7285585361788836,0.592304267355785,0.6604314017673343,0.00027
25,0.1538903841868276,0.6655941441351314,0.600599292044003,0.3144877811963224,0.7258218093994943,0.5936345640855023,0.6597281867424982,0.00027
26,0.15257332695569417,0.667861696339387,0.6030853733283895,0.3196057842697382,0.7277264818727669,0.5909668222221937,0.6593466520474802,0.000243
27,0.15010676384023283,0.6727036448771633,0.6087534588475997,0.31845579355624987,0.7265625,0.5929458825071912,0.6597541912535956,0.000243
28,0.1488485754741545,0.6749337668462587,0.6115726271180905,0.32174690518554483,0.7293329948594276,0.5914179754519951,0.6603754851557113,0.000243
29,0.14758806466985278,0.6771853308042992,0.6140001877977028,0.32371339960640894,0.7259384702229749,0.5903416410125649,0.6581400556177699,0.000243
30,0.14622048777684066,0.6799373983049186,0.6172023913545888,0.3356097002794135,0.7238768139898804,0.5923305801007195,0.6581036970452999,0.000243
31,0.14493578099427976,0.6818762193522278,0.6196889707503132,0.33972753764459374,0.7239185750636132,0.5912150814076345,0.6575668282356238,0.000243
32,0.14381928317007445,0.6837183285700551,0.6221311372651489,0.3416093345765261,0.7265200894412456,0.5914451769064791,0.6589826331738624,0.0002187
33,0.14158006135609605,0.6887653520116712,0.6278526695028479,0.3458541549314545,0.7279913532319854,0.5920156477380298,0.6600035004850076,0.0002187
34,0.1401230930470118,0.6909887198628882,0.6307289365414808,0.35248442080025705,0.7246236711999874,0.5905954412182168,0.6576095562091021,0.0002187
35,0.13933985239223523,0.6922809285846777,0.6322033479530959,0.3550091443135059,0.7258042239019613,0.5918740459752958,0.6588391349386286,0.0002187
36,0.13822211097727205,0.6940159883329865,0.6344001307669322,0.3645829049692173,0.7250280372660689,0.5931450140945079,0.6590865256802885,0.0002187
