epoch,train_loss,train_f1_micro,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,threshold_mean,threshold_std,lr
1,1.0324837879190047,0.340586436780791,0.21845979651441572,1.0266915006631931,0.3089380170746381,0.21223323793972504,0.4299999999999998,0.0,0.001
2,1.0201743816505793,0.3478320183845889,0.22666647516951605,0.9116579115775681,0.3561295482135802,0.2356017410071151,0.4899999999999996,1.6653345369377348e-16,0.001
3,0.8756068818805954,0.38369867921209305,0.24705549790892703,0.8527223266948813,0.3777807065714809,0.25483035621754213,0.49999999999999983,5.551115123125783e-17,0.001
4,0.8137657343838102,0.4072183787161471,0.2605788022527139,0.809661010800843,0.41646458694446,0.26097183522673345,0.53,2.220446049250313e-16,0.001
5,0.8226923311609465,0.41101234894551997,0.2599990482058006,0.7841222536014503,0.43695094434148546,0.27005234560616903,0.5599999999999996,1.1102230246251565e-16,0.001
6,0.7845394397747532,0.43465913313757476,0.2704181256932262,0.812829428906032,0.37946621565251687,0.26894381616758223,0.49999999999999983,5.551115123125783e-17,0.001
7,0.7488977104369485,0.45173173100374503,0.28137900822965034,0.7562720526902046,0.49306363534540104,0.29093087183029437,0.6199999999999999,1.1102230246251565e-16,0.001
8,0.7051659413810041,0.4965954106039508,0.29778961470960097,0.7555127476130566,0.46366067295344965,0.2915897275097523,0.6299999999999996,1.1102230246251565e-16,0.001
9,0.6926840436803523,0.5119871894429527,0.30094835022661925,0.7324294264427813,0.5211053658351801,0.3062924124536697,0.6599999999999998,1.1102230246251565e-16,0.001
10,0.6670421190444774,0.5342618938046874,0.31191450160851103,0.7078877355603689,0.5570523771990542,0.320481211011087,0.7099999999999997,1.1102230246251565e-16,0.001
11,0.6520718412001921,0.5438538984476524,0.31059424956987347,0.7016570985672123,0.5338985918246378,0.3250886691084849,0.6599999999999998,1.1102230246251565e-16,0.001
12,0.6317898287082,0.5548552757962262,0.32170150187351565,0.7216486254548549,0.5057650515014385,0.31315344596568523,0.6299999999999996,1.1102230246251565e-16,0.001
13,0.6356773635556876,0.5515211930407752,0.3205614691897819,0.6604405148420595,0.5710643515555159,0.33093405967580986,0.7099999999999997,1.1102230246251565e-16,0.001
14,0.5948106519360397,0.5733557656039977,0.33966360403859036,0.6811934218026905,0.5964023060987879,0.35531724270414794,0.69,2.220446049250313e-16,0.001
15,0.5805831369702228,0.5796312779208369,0.3434003758487711,0.6592602272158902,0.5802483319112572,0.3413507077981245,0.6799999999999997,0.0,0.001
16,0.5630467008617254,0.587833596382785,0.3469153059480002,0.713374504357585,0.5747265456130908,0.34707797149867375,0.6799999999999997,0.0,0.001
17,0.5780204331336632,0.5772039458710764,0.3359068472515594,0.7437230091886629,0.5671040069690823,0.34211208627500395,0.6799999999999997,0.0,0.001
18,0.556983564297774,0.5901759581023239,0.3446774644238796,0.715890059235866,0.5929287712214002,0.348321401202519,0.7099999999999997,1.1102230246251565e-16,0.001
19,0.5281580441948768,0.6032991920516179,0.35895938871729066,0.7374555926647908,0.6263592776132266,0.3647068444461462,0.7099999999999997,1.1102230246251565e-16,0.001
20,0.5513203030014318,0.5884722069783542,0.34676069021271,0.7776375783184405,0.5982455528471983,0.34802349654795733,0.6999999999999996,0.0,0.001
21,0.6069717623022011,0.5571566204428633,0.33297310821227594,0.7326207951249029,0.5406613435706296,0.33143961698926794,0.6799999999999997,0.0,0.001
22,0.5976552102780845,0.5655524609594793,0.33320157549047885,0.6841058609005164,0.5878966617934955,0.3513274627532857,0.6799999999999997,0.0,0.001
23,0.5552008174654259,0.5872505201315132,0.3485470617019437,0.7020138561642333,0.610783942532029,0.3643816918977169,0.6699999999999995,2.220446049250313e-16,0.001
24,0.5083135809457923,0.6109147945296168,0.37075778523819847,0.7245140105230439,0.6007641900294465,0.3664261304802988,0.6999999999999996,0.0,0.001
25,0.4882216386276723,0.6194491224169006,0.381153875248071,0.7964610835039232,0.6134129939995862,0.37425721399935746,0.6599999999999998,1.1102230246251565e-16,0.001
26,0.4752344999852662,0.6237431949559507,0.38173159885393937,0.7688795661048717,0.6095560249411085,0.37369450020371486,0.6699999999999995,2.220446049250313e-16,0.001
27,0.47268515840690456,0.6231646752893587,0.38512330909865045,0.8664107602997742,0.6286954475328819,0.38189849408762305,0.69,2.220446049250313e-16,0.001
28,0.46855301893692247,0.6260380861331328,0.385137616037563,0.8012037779960721,0.6260311066753734,0.37944590009116597,0.6799999999999997,0.0,0.001
29,0.4464642536931737,0.6352683711863263,0.40074098430146693,0.8501147801810252,0.6293369102789791,0.37835253819702663,0.6499999999999996,1.1102230246251565e-16,0.001
30,0.4403283909244077,0.6377756259266482,0.39247735958731,0.883523668532294,0.6439806868029833,0.3855788803220399,0.6499999999999996,1.1102230246251565e-16,0.001
31,0.426827421458265,0.6423050990660213,0.40497942287767624,0.8452095272236694,0.6147258858817981,0.3800420235315561,0.6399999999999998,1.1102230246251565e-16,0.001
32,0.42106509293182753,0.6435342898697755,0.40429702976434173,0.9772167704175335,0.6356975837879969,0.39976573601187576,0.6599999999999998,1.1102230246251565e-16,0.001
33,0.4078196006118455,0.648187799362547,0.40782089652675957,0.9440905231253693,0.6237567315428623,0.386632228686569,0.6399999999999998,1.1102230246251565e-16,0.001
34,0.38827039609197983,0.6564820000562618,0.41707945693605897,0.9039037866436704,0.6369967403431755,0.37025978508329993,0.5899999999999997,0.0,0.001
35,0.3902546364952071,0.6551356925369065,0.40852120687634247,0.9144403289055018,0.6266849472884934,0.38515201911499425,0.6099999999999998,0.0,0.001
36,0.37552223578511273,0.660478098880214,0.41779664478452994,0.9590328822887306,0.6471165571916153,0.3917830776713835,0.6299999999999996,1.1102230246251565e-16,0.0007
37,0.33093554383857504,0.6843305478013934,0.4564704823560627,1.262336645046841,0.6680740639764009,0.4148339136478618,0.6,2.220446049250313e-16,0.0007
38,0.30391242632690957,0.698453844695546,0.4761074787933471,1.5040837287785784,0.6888915914308246,0.42471525000982063,0.5899999999999997,0.0,0.0007
39,0.2845688084733759,0.7086838677773879,0.5078248545776307,1.5222305488312415,0.6841803401326617,0.42323537683305,0.6199999999999999,1.1102230246251565e-16,0.0007
40,0.28171113025592315,0.7101374818514831,0.51022930243013,1.5569061130441701,0.6708236734239664,0.4178728609484514,0.5899999999999997,0.0,0.0007
41,0.2676532058323214,0.7183034291635881,0.5255620325513679,1.8503095618996415,0.7103758261944626,0.44307814133225404,0.5899999999999997,0.0,0.0007
42,0.26294416614239113,0.7214479120424553,0.529707301244518,1.594271589174991,0.6900593755985444,0.42293231386553787,0.5899999999999997,0.0,0.0007
43,0.2737931258188248,0.7144353611238871,0.502193029424758,1.5063241205995948,0.68419716136158,0.41855468300914633,0.5799999999999995,2.220446049250313e-16,0.0007
44,0.27179116347090404,0.7157773311161646,0.4968716637816022,1.6043574621687573,0.7067120750973981,0.4329689501271994,0.5899999999999997,0.0,0.0007
45,0.26415472824618563,0.7215267288764304,0.4942169051452774,1.7939277013709132,0.7030733296997487,0.4413223702499944,0.6,2.220446049250313e-16,0.0007
46,0.25860405029114125,0.7256200905235178,0.5018261153388198,1.773310292556587,0.7089487884212915,0.43418918769468684,0.6,2.220446049250313e-16,0.0007
47,0.23777110732340337,0.7388761144313352,0.5470824488411934,1.9299359824025657,0.7155694698459657,0.4511561242274086,0.5899999999999997,0.0,0.0007
48,0.23283195968680015,0.7431322516231332,0.5712677539995904,1.9243191631327006,0.7046137577222268,0.43440479088355394,0.6,2.220446049250313e-16,0.0007
49,0.24965309607665837,0.7316489758358535,0.5275059353454814,1.955360801379514,0.7159190562493486,0.4598252294663454,0.5899999999999997,0.0,0.0007
50,0.22129142001819888,0.7496055989992326,0.5797098060115332,2.239160777760456,0.7345085893602927,0.48341583764560314,0.5699999999999998,1.1102230246251565e-16,0.0007
51,0.2064908155392043,0.760268167713207,0.6242119995991119,2.2665956468164747,0.728514118485743,0.47892661702323197,0.5799999999999995,2.220446049250313e-16,0.0007
52,0.20658769395880355,0.7607339201031617,0.6185753992815389,2.4656466759502242,0.7300687654791509,0.4768329767128843,0.5599999999999996,1.1102230246251565e-16,0.0007
53,0.20784861366355153,0.760829702895194,0.6136711232814129,2.3012428908646942,0.7213613954202392,0.46036801715974424,0.5699999999999998,1.1102230246251565e-16,0.0007
54,0.21595987729669053,0.7555602252403132,0.5876962168235316,2.1587359337745418,0.7245562618150446,0.47141272525704886,0.5899999999999997,0.0,0.0007
55,0.22874253101621098,0.7464981550719657,0.5473261983438319,1.6848185240379794,0.6635200103794008,0.39174292082734413,0.5399999999999997,1.1102230246251565e-16,0.0007
56,0.2806601947477624,0.713192228234333,0.4747073901642276,1.872953183332903,0.7129685506342692,0.43790579006662494,0.5899999999999997,0.0,0.0007
57,0.21456225575671847,0.7548853183595899,0.5806184071649991,2.4118489997597408,0.7277290279057357,0.4624887477189235,0.5499999999999999,1.1102230246251565e-16,0.00049
58,0.21165728354165697,0.7559593037554315,0.5892171353856359,2.7769715520373746,0.744362419020819,0.49157567289365095,0.5599999999999996,1.1102230246251565e-16,0.00049
59,0.17774022935832734,0.780445575087268,0.6913363342828507,3.1675274326317475,0.7521655063270946,0.5045863977141248,0.5599999999999996,1.1102230246251565e-16,0.00049
60,0.16409203702269726,0.7917491499080176,0.751052188393259,3.564655059525089,0.7567456404334786,0.5156792598014682,0.5399999999999997,1.1102230246251565e-16,0.00049
61,0.1535940722572993,0.8006250611783579,0.7887261819116187,3.9221472420665253,0.7567557333804541,0.5208159733784883,0.53,2.220446049250313e-16,0.00049
62,0.1449062629280992,0.8081710230427375,0.8132925985837697,4.060572160184522,0.7591695140917339,0.5224949990749093,0.5199999999999998,0.0,0.00049
63,0.13835246868099543,0.8142223585520816,0.8209934301412591,4.0842416500844445,0.7610435526845347,0.51731340856559,0.5199999999999998,0.0,0.00049
64,0.13964425447147263,0.8140848500299169,0.7965510364022533,3.9294280209009926,0.7612972851899552,0.5052451352881753,0.5399999999999997,1.1102230246251565e-16,0.00049
65,0.15548008747983988,0.8030179338411004,0.7180067630486615,3.0543198298400154,0.738610698504049,0.4822047443098402,0.5099999999999996,2.220446049250313e-16,0.00049
66,0.15996351677451953,0.8001258646460723,0.6876707428550469,2.7996398062656236,0.7369353997237993,0.4643169777296246,0.5099999999999996,2.220446049250313e-16,0.00049
67,0.1758043254162301,0.7876735291028221,0.6141210347110039,2.6522951055495327,0.7319094723849134,0.44102339862492285,0.5399999999999997,1.1102230246251565e-16,0.00049
68,0.16313013223191064,0.797033541316948,0.6452873908079534,3.0249248038029615,0.7498716332621642,0.47870349823383707,0.5099999999999996,2.220446049250313e-16,0.00049
69,0.13811993169758865,0.8165675305836368,0.7274640384555154,3.471141251973762,0.7565868431733741,0.4887450087872033,0.49999999999999983,5.551115123125783e-17,0.00049
70,0.12059228479763641,0.8315665790462007,0.7892289293922923,4.0079347076115415,0.7709656395410522,0.5122713762001057,0.4899999999999996,1.6653345369377348e-16,0.00049
71,0.1069255760278143,0.8446821858648317,0.8454199911225341,4.52316221784374,0.773292127562654,0.5216254699313893,0.49999999999999983,5.551115123125783e-17,0.00049
72,0.09819630582541082,0.8543139864274302,0.8709219187651709,4.78498706316306,0.7754967628245817,0.5197341787740826,0.43999999999999984,0.0,0.00049
73,0.11082504780818485,0.842809101829724,0.7875971168810374,3.6722363811132825,0.7539760445973841,0.477890740049991,0.4299999999999998,0.0,0.00049
74,0.15819854376754705,0.8023986061305022,0.6029047410758084,2.5878789466612964,0.7351521669678546,0.45761847681929035,0.49999999999999983,5.551115123125783e-17,0.00049
75,0.14979946794680224,0.8071971640888752,0.6221057510623725,3.026765342472474,0.7466008420948957,0.4813097959195554,0.4899999999999996,1.6653345369377348e-16,0.00049
76,0.1573569137846256,0.8036957743102635,0.6096269036176601,3.0328969529768686,0.7540431681027183,0.48148893193047315,0.49999999999999983,5.551115123125783e-17,0.00049
77,0.11587359095190276,0.8359604016935565,0.722788417438635,3.995912430136077,0.768005826132004,0.4996037667679483,0.4599999999999999,5.551115123125783e-17,0.00049
78,0.09309447150765304,0.8584955554967908,0.817902654679367,4.688906823392346,0.7791768688114896,0.5204944687797186,0.4499999999999998,5.551115123125783e-17,0.000343
79,0.07638700683211384,0.876913556125343,0.887121983069172,5.131694159000729,0.7851845989069978,0.527805460632387,0.4299999999999998,0.0,0.000343
80,0.06789026343047372,0.8860054956458746,0.915470800859566,5.52488038062125,0.7885305746847475,0.5288109118348171,0.39,1.1102230246251565e-16,0.000343
81,0.06131611288378665,0.8925064956041007,0.9262223002410498,5.85193467036056,0.786805915170315,0.5269304889790216,0.40999999999999986,5.551115123125783e-17,0.000343
82,0.05709999954816688,0.8985005483384101,0.9429452907042158,6.057328895851393,0.7871602595649901,0.5251088034252727,0.3799999999999998,1.1102230246251565e-16,0.000343
