epoch,train_loss,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,score,lr
36,0.023983103853122727,0.9189568331534008,1.666734198453083,0.5004060017652251,0.39509129861309145,0.44774865018915827,0.00019683
37,0.02417481099113975,0.9190982602770786,1.6599431841755201,0.5003523608174771,0.3941985386611088,0.447275449739293,0.000177147
38,0.023941501339523365,0.9193441494757024,1.6898482385118683,0.5014123320702721,0.3940423841015811,0.4477273580859266,0.000177147
39,0.023846181981008317,0.91981311489267,1.6935289775857032,0.5003325282649025,0.3918987484190961,0.4461156383419993,0.000177147
40,0.023862733043821714,0.9197091880453483,1.6803638881546974,0.5006252940029142,0.3942255665993869,0.44742543030115056,0.000177147
41,0.02378756429944726,0.9198703121344818,1.7073640278699054,0.5010503366754857,0.3940916768030083,0.447571006739247,0.000177147
42,0.023651525494838375,0.9202996616425156,1.6960558272680608,0.5019960770739587,0.3942886305392105,0.44814235380658457,0.000177147
43,0.023763601264489124,0.9201434458482909,1.7082444055923163,0.5003282540340693,0.3940880275995844,0.44720814081682686,0.0001594323
44,0.023683810335700037,0.9206122179861619,1.708510713754944,0.5019493624438125,0.3918975437701435,0.446923453106978,0.0001594323
45,0.023532170273611343,0.9206214582081884,1.7136281219013747,0.5024508963767867,0.3948000235399983,0.44862545995839254,0.0001594323
46,0.023538374975067753,0.9209205170386863,1.7312299836918426,0.5023286836325165,0.3927408611305243,0.4475347723815204,0.0001594323
47,0.0235726899498838,0.9211350775877576,1.7030122463676745,0.5026952967072459,0.39496843056794806,0.448831863637597,0.0001594323
48,0.023544447447294517,0.9205357606587644,1.7294973975942214,0.5023637949235783,0.393563593213362,0.44796369406847014,0.0001594323
49,0.02334866916770143,0.9213547846485051,1.7363180475892857,0.5017443556385275,0.3939449525180748,0.44784465407830115,0.00014348907
50,0.023313753551747037,0.9216169312946438,1.744643794481848,0.5001811676253454,0.395798978922824,0.4479900732740847,0.00014348907
51,0.023228892774493283,0.9215941450344811,1.748972588939609,0.5007932250590639,0.394043368596138,0.4474182968276009,0.00014348907
52,0.023435421918391243,0.9213775461592505,1.763760472400431,0.4988626703122487,0.3935419722319611,0.4462023212721049,0.00014348907
53,0.02323499128195771,0.921781526171513,1.7617806119020851,0.49935603812254314,0.3929643132667819,0.4461601756946625,0.00014348907
54,0.023295034198671145,0.9218035505547616,1.7769899019541937,0.5004394486076418,0.3916848800527012,0.4460621643301715,0.00014348907
55,0.023103226116571236,0.9223268236048416,1.7811825204711906,0.49966130200182196,0.39309395371279987,0.44637762785731094,0.000129140163
56,0.02312811351782016,0.9218937309955341,1.7883855654633898,0.5013223694088027,0.3917741351650714,0.44654825228693706,0.000129140163
57,0.023046487991644278,0.9225316389421815,1.7845748049615013,0.5000335683115139,0.39314980589539733,0.44659168710345565,0.000129140163
58,0.02310025719382536,0.9221058679987659,1.8009206002692562,0.5009160322716463,0.3920798778477762,0.44649795505971124,0.000129140163
59,0.023130318833617804,0.9222539920470443,1.7981195236740997,0.5024618161463152,0.3931369856312374,0.44779940088877634,0.000129140163
60,0.022999190157516818,0.9227974997170147,1.801468416871381,0.4982529061136867,0.3905739490112794,0.44441342756248303,0.000129140163
61,0.02312289805111986,0.9224066981849447,1.7869355540621317,0.5011626846616816,0.39220868359431077,0.44668568412799614,0.0001162261467
62,0.022993266368707296,0.9226331746549137,1.806863614451609,0.5000577300542662,0.3928282080772366,0.4464429690657514,0.0001162261467
63,0.022868826063601563,0.9228302312174341,1.8128333552606397,0.5006541648495421,0.3919985357215192,0.44632635028553064,0.0001162261467
64,0.02270624136814608,0.9235358807282278,1.8226301867436066,0.49893560101544804,0.39220589681919715,0.4455707489173226,0.0001162261467
65,0.022833478166431772,0.9230444011042921,1.8228860860984972,0.5008680056564078,0.3936901770283191,0.44727909134236343,0.0001162261467
66,0.022727307620801957,0.923123985656723,1.8322742153270488,0.5026033690658499,0.39329433020858884,0.44794884963721937,0.0001162261467
67,0.022719416416836596,0.9234129958609347,1.8305904196948564,0.49999424235096324,0.39294525149800175,0.4464697469244825,0.00010460353203
