trial_id,num_sites,physical_dim,bond_dim,dropout_rate,apply_snv,target_length,batch_size,num_epochs,learning_rate,weight_decay,patience,min_delta,num_workers,pin_memory,use_amp,lr_scheduler_factor,lr_scheduler_patience,lr_scheduler_min_lr,threshold_metric,best_epoch,best_val_f1_micro,best_val_f1_macro,best_val_loss,test_f1_micro,test_f1_macro,test_loss
244,4,360,64,0.4,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,141,0.6403723664870161,0.293572275304914,1.1081583499908447,0.6277939747327502,0.2815362663032618,2.270143508911133
245,4,360,64,0.4,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,104,0.7040704070407041,0.2678856322113775,2.5809171199798584,0.704304080491895,0.28416728703462607,5.6316914558410645
246,4,360,64,0.4,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,43,0.7162124965593174,0.28557028763986514,2.1151950359344482,0.6978158695051148,0.2796619323594774,4.517581939697266
247,4,360,64,0.4,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,161,0.6493092454835282,0.26121163190856905,1.09341299533844,0.6407513696843203,0.3042302220987776,2.185861587524414
248,4,360,64,0.4,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,58,0.5511351801707978,0.29576868193627165,0.9818674325942993,0.5422740524781341,0.28791659549147414,1.8569976091384888
249,4,360,64,0.4,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,113,0.6933659431366554,0.2764054373425835,2.067721128463745,0.6942098914354644,0.29092913424064704,4.759342670440674
250,4,360,64,0.4,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,61,0.7101528384279476,0.30674840812929194,1.8516967296600342,0.6920110192837465,0.28438440803503673,4.258357524871826
251,4,360,64,0.4,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,159,0.596830985915493,0.24923841052652387,0.9841172099113464,0.5978009259259259,0.28663496697209734,1.7759578227996826
252,4,360,64,0.4,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,58,0.5445878848063556,0.291122116635539,0.9378634095191956,0.536448971439984,0.2710545331748803,1.568250060081482
253,4,360,128,0.2,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,71,0.6926774102346621,0.28927515438307094,2.383302927017212,0.6986998304126625,0.2796752665363032,4.753656387329102
254,4,360,128,0.2,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,40,0.7174271577789995,0.32955682306896755,1.9676519632339478,0.7092760180995475,0.2808444819157652,3.7439701557159424
255,4,360,128,0.2,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,99,0.7013869232946505,0.2683422994675107,1.284028172492981,0.6946279804653835,0.2692339401747957,2.0346076488494873
256,4,360,128,0.2,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,62,0.6974858069748581,0.3068251610074147,1.202974796295166,0.6793478260869565,0.27452183444128564,1.8531438112258911
257,4,360,128,0.2,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,50,0.7184049079754601,0.2852615510250829,2.198044776916504,0.7233644859813084,0.2852951924662312,4.2626118659973145
258,4,360,128,0.2,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,35,0.7365322343244038,0.321735466819338,1.8918592929840088,0.7184061849539102,0.28732835154107733,3.7274410724639893
259,4,360,128,0.2,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,184,0.6712485681557846,0.24892801282689245,1.117845058441162,0.6566657231814322,0.24241839852846445,1.5993009805679321
260,4,360,128,0.2,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,78,0.6043755697356427,0.30255456484608373,1.0913161039352417,0.5836380255941499,0.26137070862671796,1.5436853170394897
261,4,360,128,0.2,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,107,0.7231093702922567,0.2743936011179806,2.189042329788208,0.7301587301587301,0.2822899750926354,4.495918273925781
262,4,360,128,0.2,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,100,0.7367799113737076,0.3218978282997009,2.1935439109802246,0.7291291291291291,0.27782223265271594,4.471076488494873
263,4,360,128,0.2,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,118,0.5739212449893893,0.25037190674977894,1.0458343029022217,0.5710906079962148,0.2480799734305619,1.3898314237594604
264,4,360,128,0.2,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,48,0.46959807626245276,0.3066103543252379,1.0158405303955078,0.4584417837931633,0.2630543528444013,1.332227110862732
265,4,360,128,0.3,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,91,0.6924939467312349,0.2892000185675234,2.3534719944000244,0.6902320561252023,0.2767544201525408,5.528148174285889
266,4,360,128,0.3,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,90,0.7175360710321864,0.3317209721670487,2.322669267654419,0.6982975160480045,0.288950435293163,5.465066432952881
267,4,360,128,0.3,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,70,0.6983505731059547,0.27020115832951785,1.2854729890823364,0.6929355474247115,0.24994432904332725,2.1165168285369873
268,4,360,128,0.3,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,123,0.6863328822733423,0.3041214114862438,1.3782424926757812,0.6805671392827356,0.2636143688556257,2.322293519973755
269,4,360,128,0.3,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,93,0.7045252883762201,0.30271382310344885,2.4645915031433105,0.7207422927267285,0.2951575915862945,4.671385765075684
270,4,360,128,0.3,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,68,0.7246952083924014,0.3309286894121916,2.3235220909118652,0.719930775886934,0.2934260283448017,4.414750576019287
271,4,360,128,0.3,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,88,0.6760321100917431,0.25698302684626134,1.1098268032073975,0.6674298797939324,0.25643836055433566,1.5932326316833496
272,4,360,128,0.3,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,70,0.6267639902676398,0.30961419933003786,1.0885035991668701,0.6112071093557147,0.2801370516022662,1.5473289489746094
273,4,360,128,0.3,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,112,0.7199500468310959,0.25819632796197883,2.2923104763031006,0.7247103037895396,0.28734265504818013,4.423170566558838
274,4,360,128,0.3,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,87,0.7383367139959433,0.32376815826220545,2.2141590118408203,0.7302147690497205,0.28295564028866066,4.320659160614014
275,4,360,128,0.3,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,122,0.5731028420744213,0.24817404208967736,1.0265790224075317,0.5678866587957497,0.23626034542808486,1.3802204132080078
276,4,360,128,0.3,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,63,0.509009009009009,0.3239216008890072,1.0098334550857544,0.49690373428410584,0.269627162054317,1.3421332836151123
277,4,360,128,0.4,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,172,0.6765840220385675,0.28235697842085405,2.1485660076141357,0.6664845670581808,0.30440122426575184,4.7688984870910645
278,4,360,128,0.4,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,62,0.71293545773697,0.31785226324275345,1.7492958307266235,0.6840829517910045,0.29415180317335554,4.142650604248047
279,4,360,128,0.4,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,114,0.6889668195306178,0.28298604062973903,1.2244212627410889,0.6807817589576547,0.2751752291072257,2.0542938709259033
280,4,360,128,0.4,True,1800,512,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,96,0.7045139850456937,0.31030744716457753,1.2032395601272583,0.6897913141567964,0.27197249438320414,2.0108606815338135
281,4,360,128,0.4,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,94,0.7181514138035877,0.264250200672909,2.457526683807373,0.7149847094801223,0.2823677429821714,5.020535945892334
282,4,360,128,0.4,True,1800,1024,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,57,0.7304101838755304,0.30839995073524085,2.1272215843200684,0.7176674364896074,0.28478349651010865,4.281155109405518
283,4,360,128,0.4,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,134,0.6440953412784398,0.26021011230242425,1.0683543682098389,0.6291408564503097,0.2618882281729343,1.553575038909912
284,4,360,128,0.4,True,1800,1024,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,90,0.6119933633562455,0.3119514109709842,1.0530558824539185,0.600674373795761,0.27651511337806006,1.5173007249832153
285,4,360,128,0.4,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,75,0.7073030477285797,0.28975434441159126,1.9978220462799072,0.7206524905330615,0.29211820203810823,4.231598377227783
286,4,360,128,0.4,True,1800,2048,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,41,0.7006265322800327,0.3228541184145515,1.597266674041748,0.6840958605664488,0.28417265259944385,3.256197690963745
287,4,360,128,0.4,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,169,0.5877338385034335,0.26037951879924737,1.0098323822021484,0.5765040265277119,0.26099655213772555,1.3928645849227905
288,4,360,128,0.4,True,1800,2048,200,0.0001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_macro,63,0.5261282660332541,0.30965529422608906,0.9872092008590698,0.515344758868075,0.2688971544098015,1.3479137420654297
289,4,360,256,0.2,True,1800,512,200,0.001,1e-06,20,0.0001,4,True,True,0.7,10,1e-06,f1_micro,78,0.7099850968703427,0.2847536678361005,2.2992920875549316,0.7055946193824518,0.2753888999683413,5.514247417449951
