epoch,train_loss,train_f1_micro,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,early_stopping_score,threshold_mean,threshold_std,lr
1,0.6514508545490837,0.35037932895279816,0.10425161066777718,0.6244698166847229,0.3601136133089876,0.22106781039718007,0.2905907118530838,0.3164864480495453,0.23073577880859375,0.0004
2,0.5213371586210024,0.5408499214911614,0.07488129470493307,0.5779172778129578,0.3367105387747372,0.21773037635425085,0.27722045756449404,0.23918917775154114,0.25011757016181946,0.0004
3,0.45585015793856365,0.5632617368967591,0.07141213654559388,nan,0.048775981524249425,0.050227712805274494,0.049501847164761956,0.1551351249217987,0.16883741319179535,0.0004
4,0.4220404729500436,0.5762177499868636,0.07919068566241266,nan,0.05499799277398635,0.0600343221777432,0.057516157475864776,0.1437837779521942,0.19495461881160736,0.0004
5,0.40498822190477823,0.5796871697315578,0.07697618367283661,nan,0.04955000505612296,0.058890273259067295,0.05422013915759513,0.16486486792564392,0.20833472907543182,0.0004
6,0.3947835748402007,0.6166982922201139,0.09808445616102457,nan,0.05777961205117623,0.07358197207705226,0.06568079206411424,0.19999998807907104,0.21022509038448334,0.0004
7,0.3857966544915572,0.6269767441860465,0.10781596695657793,nan,0.05533495580888946,0.06896485558643718,0.06214990569766332,0.1643243283033371,0.1976694017648697,0.00036
8,0.37341135224382144,0.6323383084577114,0.12127866546195812,nan,0.05346650998824912,0.06726635702682258,0.06036643350753585,0.18918919563293457,0.2114861011505127,0.00036
9,0.3633111115124716,0.6578226387887527,0.13598346993265417,0.5304569005966187,0.48378691372321947,0.26386923308094634,0.3738280734020829,0.22621621191501617,0.25521957874298096,0.00036
10,0.3509309908614092,0.676853055916775,0.1560337162892232,nan,0.05336631913765683,0.08250167225755439,0.06793399569760561,0.20216214656829834,0.20747043192386627,0.00036
11,0.3402520427379579,0.6829068763350452,0.17198156372622092,nan,0.057010511313023336,0.08973529716768416,0.07337290424035375,0.2010810524225235,0.22674885392189026,0.00036
12,0.3311324261900446,0.6878528501183755,0.19640423654794312,0.5386407971382141,0.531589727430282,0.30441005918708985,0.4179998933086859,0.2197297364473343,0.2527843713760376,0.00036
13,0.3205174729573487,0.6952991067400524,0.26484275710155086,nan,0.05890348889895786,0.08146551204009095,0.0701845004695244,0.19945944845676422,0.22321903705596924,0.00036
14,0.3064937834301172,0.6992145662263477,0.29656063134768623,0.48744022846221924,0.5750928113398582,0.3472569839087553,0.46117489762430675,0.28135138750076294,0.24381165206432343,0.00036
15,0.29800815352885024,0.7094208529505873,0.3354753150687994,nan,0.05706666666666667,0.08013600579030755,0.0686013362284871,0.26594600081443787,0.2647125720977783,0.00036
16,0.2848624435513981,0.71476358376277,0.40771313584336866,nan,0.05828687278256462,0.08573323290590305,0.07201005284423384,0.2270270437002182,0.23152682185173035,0.00036
17,0.27272072337694475,0.7227944469323779,0.41745655464067266,nan,0.057405903059842944,0.08644221461071772,0.07192405883528033,0.24162165820598602,0.24637384712696075,0.00036
18,0.25879312611805416,0.7314847625797307,0.4953825364242835,nan,0.05821741370427615,0.08284849629949229,0.07053295500188422,0.2297297567129135,0.2485252320766449,0.00036
19,0.24765051392351825,0.7364578639026589,0.5158054358455237,nan,0.05792163543441227,0.08447592541471198,0.07119878042456212,0.25783783197402954,0.24617215991020203,0.00036
20,0.23567822462716465,0.7502649240551043,0.5651033707683903,0.541836142539978,0.6200607902735562,0.3462215631682939,0.48314117672092505,0.25108104944229126,0.25471535325050354,0.00036
21,0.22410670986868314,0.7598187311178247,0.6092992905629283,0.5697770714759827,0.6167168674698795,0.34399700018818746,0.4803569338290335,0.24189190566539764,0.2598423361778259,0.00036
22,0.21269699924235366,0.7628957272526012,0.6117657838555798,0.5366870760917664,0.6353405725567621,0.35153916968966586,0.49343987112321397,0.2802702486515045,0.2692279815673828,0.00036
23,0.20157860180325635,0.7818831942789034,0.6451275332118153,0.5663025379180908,0.6500402252614642,0.3560856616474383,0.5030629434544512,0.2645946145057678,0.2693294286727905,0.00036
24,0.19252306596020458,0.7847799186848152,0.6655647443501284,nan,0.05567195450463933,0.07169136639882497,0.06368166045173215,0.2202703058719635,0.28596433997154236,0.00036
25,0.18081660704597993,0.8007031421665568,0.69043562191591,0.5762829184532166,0.6545820745216515,0.3601769734046801,0.5073795239631658,0.2689189016819,0.28158608078956604,0.00036
26,0.1735188320071841,0.8076065573770492,0.7080909461937072,nan,0.054901960784313725,0.07791423647591134,0.06640809863011253,0.23135142028331757,0.3099185824394226,0.00036
27,0.16603666613054055,0.8178366445916114,0.7255704695190214,nan,0.05933917734322319,0.0763264238493048,0.067832800596264,0.22459463775157928,0.29544827342033386,0.00036
28,0.15577498764674852,0.8260361179680394,0.7378213965339373,nan,0.05341055341055341,0.06680990619851704,0.060110229804535224,0.2010810822248459,0.2817971706390381,0.00036
29,0.14656590784351461,0.8418302930036136,0.7632050636579475,nan,0.05452035886818495,0.07965311775561813,0.06708673831190154,0.22648651897907257,0.2683303654193878,0.00036
30,0.14299422686766988,0.8419094854308742,0.7526226465995102,0.6437808871269226,0.6833960685905479,0.35204525793521674,0.5177206632628824,0.2202702909708023,0.2705298960208893,0.00036
31,0.13360639529121346,0.8567106116274044,0.7753120963206663,nan,0.06286836935166994,0.08246799681535194,0.07266818308351095,0.23594598472118378,0.29990503191947937,0.00036
32,0.12977339179935926,0.8570310121351833,0.7714808951303969,nan,0.04953095684803002,0.06106178198569222,0.05529636941686112,0.20783782005310059,0.29729533195495605,0.00036
33,0.1261225553946296,0.8583564493758669,0.7722722711294697,0.6341592073440552,0.6699588477366255,0.3820085174542425,0.525983682595434,0.24675679206848145,0.2789657711982727,0.00036
34,0.11817035039849406,0.8720188695728138,0.7899599458575068,0.6378303170204163,0.662091239402503,0.3479418970232155,0.5050165682128592,0.23270271718502045,0.2721252739429474,0.00036
35,0.11711692077667672,0.8728192378584594,0.7869129305014464,nan,0.060324825986078884,0.0660577752856226,0.06319130063585074,0.2248649150133133,0.27301737666130066,0.00036
36,0.10415781070543036,0.8867118380734539,0.8069441878498456,0.7157099843025208,0.7026793431287813,0.36668654967539444,0.5346829464020879,0.20621618628501892,0.26114460825920105,0.00036
37,0.09501004670465932,0.9014612868047982,0.818491680823997,nan,0.0565149136577708,0.06852265781512537,0.06251878573644809,0.21621620655059814,0.2839427888393402,0.00036
38,0.09267004582760323,0.906044027053806,0.8283337761024822,nan,0.05447117566954154,0.06528495654216682,0.05987806610585418,0.2081080973148346,0.29170364141464233,0.00036
39,0.08260661965866546,0.9180185273778976,0.8406022425653402,nan,0.05205368035786905,0.06117956201471804,0.05661662118629354,0.18351349234580994,0.2649856507778168,0.00036
