epoch,train_loss,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,score,lr
1,0.050621250850096604,0.8324421635404755,1.4456354187094314,0.49749763601559077,0.39452498895651644,0.44601131248605363,0.0003
2,0.041750430047196675,0.8381909751814657,1.4329425766508865,0.4984936136090269,0.3956370163620675,0.4470653149855472,0.0003
3,0.040598210164275526,0.8384468411608581,1.4155448097716885,0.502048302599642,0.39647032021668815,0.44925931140816505,0.0003
4,0.03994078428380543,0.8356142483015464,1.400482245526405,0.5023155081445984,0.3981644694854154,0.4502399888150069,0.0003
5,0.03947112781423652,0.8341848482878949,1.3999605739344763,0.501609678403199,0.39719420174098596,0.4494019400720925,0.0003
6,0.039183024443156536,0.8352755076869577,1.3863077696836728,0.5006813845734532,0.3962665509187885,0.44847396774612086,0.0003
7,0.038949020492687156,0.8348762099778322,1.3855237030430743,0.5006918385193548,0.3968444082382525,0.4487681233788037,0.0003
8,0.03884502658064729,0.8365601677507186,1.3894738877527903,0.5019734155967881,0.3975196721128826,0.44974654385483537,0.0003
9,0.03865600193841232,0.8385181834935003,1.3836390389656612,0.5008371256812181,0.39774815117904283,0.44929263843013045,0.0003
10,0.03854527686118168,0.8390799696322351,1.387425279437235,0.5009008202499916,0.39714745692968734,0.44902413858983947,0.00027
11,0.03842766248529124,0.8389525981859034,1.3797930248674428,0.5020782326481809,0.395806988369122,0.4489426105086514,0.00027
12,0.038315740876656325,0.8427152712977993,1.37967449257381,0.5012710053314737,0.3954098946016979,0.44834044996658584,0.00027
13,0.038232635707062895,0.8416534406855405,1.3778171777124972,0.5018553603659152,0.395653757745696,0.4487545590558056,0.00027
14,0.038206719402362255,0.8424930057445383,1.3756328909418734,0.5020990574044109,0.3967204810956469,0.44940976925002885,0.00027
15,0.03808585895130728,0.8446088935678646,1.3710461223113453,0.5024715286777608,0.3976165759588839,0.45004405231832234,0.00027
16,0.038104724791716615,0.8407203914706682,1.3818736119812949,0.5009888082374907,0.3958430556154842,0.44841593192648743,0.000243
17,0.03798410326666319,0.844294196337174,1.3747644328999016,0.5007454527382964,0.394923080526745,0.4478342666325207,0.000243
18,0.03795464157227766,0.8440067002800914,1.3656533019540293,0.5024908744461535,0.39468513436010866,0.44858800440313107,0.000243
19,0.03790175970572365,0.846033904153898,1.3683322906374091,0.5026758452854423,0.397305875186602,0.44999086023602214,0.000243
20,0.03785943944111107,0.8437017171740353,1.37610939292149,0.5024268631690421,0.3959506796680802,0.4491887714185611,0.000243
21,0.03786604645399219,0.8463139028885595,1.3748680688463308,0.5018454299126905,0.3958760058457663,0.44886071787922843,0.000243
22,0.03781370200989092,0.8452497536323129,1.3715875164019498,0.5017693089090564,0.39619245512197876,0.44898088201551756,0.0002187
23,0.037754590604965825,0.8468881955709991,1.3686805682359986,0.5018260136716921,0.3964283497627126,0.44912718171720234,0.0002187
24,0.037733263154924264,0.8479600908930995,1.3822293503647005,0.502558428986309,0.3952252962340449,0.44889186261017694,0.0002187
25,0.03769454206271632,0.8473249745302838,1.370133330778773,0.50356741796073,0.39749605802908894,0.4505317379949095,0.0002187
26,0.03766108296339676,0.8488405590013992,1.3786300292067897,0.5022557754653245,0.39557344384179227,0.4489146096535584,0.0002187
27,0.03764149809211243,0.8492481668920295,1.3734626778423007,0.5011384436805214,0.39514188155900193,0.44814016261976164,0.0002187
28,0.03765165030127508,0.8471752906473449,1.3751053221156109,0.5022404909396168,0.3962875327029413,0.44926401182127906,0.0002187
29,0.03757149647696339,0.8475968308049642,1.3698740134066325,0.5023969740950873,0.3950493782292264,0.44872317616215684,0.0002187
30,0.03756834349664259,0.8478281807321211,1.3755231507355112,0.5039437896645512,0.3966043047971368,0.450274047230844,0.0002187
31,0.03759040572505993,0.8475668791490383,1.3656723568446687,0.5033349053425857,0.3963611649830845,0.4498480351628351,0.00019683
32,0.0374876628951301,0.8469852176004542,1.3757263439419527,0.5023346040195791,0.395964446243811,0.44914952513169504,0.00019683
33,0.037421564897609845,0.8488894362533792,1.3724016774096879,0.5025304677393732,0.39653627356496335,0.44953337065216825,0.00019683
34,0.03742459346089578,0.8469575778342616,1.3775524355133495,0.5029063410030041,0.3961087885767012,0.44950756478985265,0.00019683
35,0.037422658569873424,0.8496368708793403,1.3819062808129001,0.5044538742448892,0.39648550309179065,0.4504696886683399,0.00019683
36,0.0373937395056757,0.8482680145292889,1.37377309246966,0.5039343295766344,0.39815609130078755,0.451045210438711,0.00019683
37,0.03743857012597308,0.8482506265518066,1.3721729668485674,0.5017917043516091,0.39606337792044966,0.4489275411360294,0.00019683
38,0.03736413983846112,0.8493827356116638,1.3790855402792808,0.5027469061464176,0.39773182299689,0.4502393645716538,0.00019683
39,0.037297940278642076,0.8495131500221323,1.38294841608132,0.5018713161964098,0.39584755422828344,0.4488594352123466,0.00019683
40,0.037388082426691185,0.8505803390344616,1.3718499361688397,0.501921410959817,0.39655861365213163,0.4492400123059743,0.00019683
41,0.03731617769059941,0.8505569730279079,1.3792499976215766,0.5024132540705833,0.3959824309415877,0.4491978425060855,0.00019683
42,0.037289712597287875,0.8515812456664851,1.3777217065699752,0.5035723586625451,0.3975270013361289,0.45054967999933704,0.000177147
43,0.03728448579632869,0.8493176333236646,1.3828384332546415,0.5041653810552299,0.39765298705811525,0.4509091840566726,0.000177147
44,0.037289108798950865,0.8503734524013451,1.3865391036655008,0.5021420743249975,0.3965375502858402,0.44933981230541886,0.000177147
45,0.03725703335604579,0.8510552347364004,1.3846335546607818,0.5039769918662652,0.39721833346873003,0.4505976626674976,0.000177147
46,0.03720896890179282,0.8525742844823535,1.3871872769381706,0.5022181428789965,0.395934647775088,0.44907639532704224,0.000177147
47,0.03721595152200306,0.8489648238637123,1.3865274625242296,0.5023812763641312,0.3965684723477015,0.4494748743559164,0.000177147
48,0.03721018340717362,0.8518420127517493,1.383814376850743,0.5013789484262123,0.39688496171481713,0.44913195507051473,0.0001594323
49,0.03717061058800197,0.8514018192156914,1.382754224736885,0.5033788625414779,0.3959516778280905,0.4496652701847842,0.0001594323
50,0.03717450496489027,0.853057886965517,1.3819295291334,0.502615940016662,0.3963034418586206,0.44945969093764127,0.0001594323
51,0.03716585821922588,0.8526754602969934,1.3872409755249637,0.5033432762998857,0.3968147881121112,0.45007903220599843,0.0001594323
52,0.037128913759773424,0.8525328290093123,1.3983227334954107,0.5032015322023141,0.39709022550918227,0.4501458788557482,0.0001594323
53,0.03711132862286782,0.8524788100770193,1.3904142338823815,0.5025054321316128,0.39696321390772066,0.44973432301966676,0.0001594323
54,0.0370907999966619,0.852155369582374,1.400267981498503,0.5020565002310041,0.39619898444412743,0.4491277423375658,0.00014348907
55,0.03703670717317857,0.8538059225487984,1.3902923738128108,0.5030128548473487,0.3965257329592846,0.44976929390331666,0.00014348907
56,0.03710566931950888,0.8556907232327337,1.3908710575655987,0.5027027622119714,0.3969484608881536,0.4498256115500625,0.00014348907
