epoch,train_loss,train_f1_micro,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,threshold_mean,threshold_std,lr
1,0.957496782492398,0.38827450817019626,0.2427071443121055,0.78778271623054,0.44023835887581836,0.27123306341290904,0.5399999999999997,1.1102230246251565e-16,0.001
2,0.7771907953928252,0.4457001262029751,0.27189393794419775,0.7337011424544757,0.4591058426520631,0.2843206708950651,0.5499999999999999,1.1102230246251565e-16,0.001
3,0.6585192363169488,0.491239144991835,0.2942603594633756,0.6892560889163863,0.5130377883910967,0.3126299539965067,0.5599999999999996,1.1102230246251565e-16,0.001
4,0.5857148708261769,0.525991125113064,0.315526262714318,0.6740235520598257,0.5519838029559836,0.3305522572002213,0.5899999999999997,0.0,0.001
5,0.5293694891898166,0.5538298524453785,0.3378097183362482,0.6986235658616854,0.5661646717618951,0.3557503187169372,0.5899999999999997,0.0,0.001
6,0.49083094247445747,0.5721968134340082,0.35471459025493984,0.7624953350999985,0.5891579943235572,0.3628933343062711,0.5799999999999995,2.220446049250313e-16,0.001
7,0.4637831940115122,0.5852003951024153,0.3621384785483015,0.7584169501024266,0.6013343785384548,0.36567141893257,0.5799999999999995,2.220446049250313e-16,0.001
8,0.42362312989725354,0.6028559349591561,0.3801103342542052,0.762330824259108,0.6106864941002609,0.3796210423327994,0.5699999999999998,1.1102230246251565e-16,0.001
9,0.3951130415702317,0.6156540911463452,0.39201366741891974,0.8112883493477759,0.6124609104468086,0.3759411525265011,0.5499999999999999,1.1102230246251565e-16,0.001
10,0.36999047321242223,0.6275641826340133,0.4001911119986658,0.8810241143142326,0.6345306711301291,0.3978168526176799,0.5399999999999997,1.1102230246251565e-16,0.001
11,0.3484948754329553,0.6382391612102113,0.41322335327710985,0.9186797937302624,0.6402024862999676,0.3965281240380049,0.5599999999999996,1.1102230246251565e-16,0.001
12,0.3378769750835349,0.6429598331000608,0.4176994561238561,0.8962961708847648,0.6372770710489174,0.3900403697907981,0.53,2.220446049250313e-16,0.001
13,0.3221601065341389,0.6518778421972368,0.42957450947110365,1.0321795859464225,0.6582773537790595,0.40630355905985527,0.5199999999999998,0.0,0.001
14,0.3048222525505054,0.6637561721208475,0.43537878606937197,1.056067321578148,0.649206948250606,0.3991783433238448,0.5199999999999998,0.0,0.001
15,0.2950427509210796,0.6695766379834758,0.44470525185494075,1.1168518793927904,0.6606589836603844,0.40913876835514157,0.49999999999999983,5.551115123125783e-17,0.001
16,0.2762331244798075,0.681671469430593,0.45833578655552537,1.2344796279095533,0.6797599589422169,0.4355287869294494,0.49999999999999983,5.551115123125783e-17,0.001
17,0.265092498241855,0.6891821540076932,0.4731930943401651,1.3268871058220664,0.6832934906881597,0.43636418851239167,0.49999999999999983,5.551115123125783e-17,0.001
18,0.2633797561742257,0.6914133114939403,0.47198525931776164,1.3527303093647864,0.6780531553480149,0.4209017288505742,0.47999999999999987,1.1102230246251565e-16,0.001
19,0.2545220530027334,0.6972082130010824,0.48353944698788615,1.3905770850639863,0.6830563661784163,0.42848081908651287,0.5099999999999996,2.220446049250313e-16,0.001
20,0.24962056849299138,0.7017558259247335,0.4883314721329381,1.5157534167864741,0.6956129247964082,0.44006588658832746,0.49999999999999983,5.551115123125783e-17,0.0007
21,0.2280532926150944,0.7172408446834104,0.5265189846656664,1.595771302060102,0.7056471182953152,0.462899257205642,0.47999999999999987,1.1102230246251565e-16,0.0007
22,0.20914886134569033,0.7312305025996534,0.5625666338172474,1.8443065885315564,0.7202671783806471,0.48793724385675735,0.47999999999999987,1.1102230246251565e-16,0.0007
23,0.201154141857999,0.7386205669153475,0.5824032295847094,1.9305191864109423,0.7292437824802644,0.49407931356736023,0.4899999999999996,1.6653345369377348e-16,0.0007
24,0.20344040458181478,0.7374761131477534,0.5692006876641631,2.0125166882387115,0.7248594725926496,0.48385211427419517,0.47999999999999987,1.1102230246251565e-16,0.0007
25,0.2001566110064456,0.7400599293862823,0.5780081256659491,1.9850769854253985,0.7224902205415684,0.4796054154957431,0.47999999999999987,1.1102230246251565e-16,0.0007
26,0.1952678540952288,0.7441348549448823,0.5923635470284531,2.1472865528793315,0.7256251486996785,0.5014851743784241,0.4899999999999996,1.6653345369377348e-16,0.0007
27,0.1959764110563532,0.7446470442740539,0.5811636003017682,1.9652123558375862,0.7082961237223044,0.4649130512643872,0.4699999999999998,5.551115123125783e-17,0.0007
28,0.2136413554479338,0.7302835322339508,0.53146393687565,1.9799512082108066,0.7097907907776281,0.4612434396233272,0.4699999999999998,5.551115123125783e-17,0.0007
29,0.19764154052969915,0.7420537932648195,0.5620749276377348,2.12925859690958,0.7283174830522361,0.4859733469872699,0.47999999999999987,1.1102230246251565e-16,0.0007
30,0.19338558508493248,0.7470955763422878,0.5766018617411166,2.12039035524862,0.7062874588064064,0.4588381865336894,0.4499999999999998,5.551115123125783e-17,0.0007
31,0.19241388559707487,0.7471164162477104,0.5758699520011461,2.148267881587046,0.724708876350779,0.48225396994530983,0.4599999999999999,5.551115123125783e-17,0.0007
32,0.18073328578750184,0.7571216753164249,0.6104375538030707,2.2997900241766525,0.7282240364779679,0.4893809679596769,0.4599999999999999,5.551115123125783e-17,0.0007
33,0.1739601298652788,0.7624005227108506,0.6318726801421178,2.4874267114274047,0.7396364517692681,0.5091367990683915,0.4599999999999999,5.551115123125783e-17,0.0007
34,0.17197325341687958,0.7642578042666401,0.6237202479851437,2.5159286510620085,0.7339157715326158,0.5023472689466599,0.4599999999999999,5.551115123125783e-17,0.0007
35,0.17126316553058443,0.7653391587254581,0.6264462460493387,2.48918811524422,0.7302770841481392,0.4905920922468579,0.4499999999999998,5.551115123125783e-17,0.0007
36,0.16611613598745556,0.770340826080921,0.6466786215144857,2.6661287481797036,0.7348202010252844,0.503111707488019,0.43999999999999984,0.0,0.00049
37,0.1551990196092663,0.7800099472928028,0.6682020088466818,2.8729518670059537,0.7468204171612685,0.5245856648728165,0.4499999999999998,5.551115123125783e-17,0.00049
38,0.15132163485961353,0.7838715246587915,0.6755590878017406,2.848407843380623,0.7435314257764735,0.5114962331865842,0.4499999999999998,5.551115123125783e-17,0.00049
39,0.1522317366848072,0.7829648071618632,0.6648764416136924,2.874741714629544,0.7467090403219424,0.5190294307446497,0.43999999999999984,0.0,0.00049
40,0.14420947623994532,0.7898444389567417,0.6941813987569243,3.1156617199203684,0.7546468172155247,0.5330387372017601,0.43999999999999984,0.0,0.00049
41,0.14024005397948136,0.7939843250054931,0.7031211811054388,3.1354477823015454,0.7518903981856062,0.5301527834756368,0.40999999999999986,5.551115123125783e-17,0.00049
42,0.13829421219968194,0.7964000421011922,0.7090285479967886,3.3266416687125715,0.7514949736955311,0.5321698768377642,0.43999999999999984,0.0,0.00049
43,0.14656520354786337,0.7899572909977398,0.6698775386505166,3.16024727933355,0.7530318211234712,0.5215714076217068,0.43999999999999984,0.0,0.00049
44,0.13826466554711972,0.7972817988712856,0.696807902403234,3.1949782848742307,0.7492093102132531,0.5179047573331648,0.4199999999999998,0.0,0.00049
45,0.1367213765847831,0.7987346891256794,0.695312233908496,3.2349196206217674,0.7481664358403083,0.5224176602452903,0.4199999999999998,0.0,0.00049
46,0.13826317543200858,0.7969736815722946,0.6874661623247196,3.2561264611795933,0.7480544305460975,0.5169455073042867,0.39999999999999986,5.551115123125783e-17,0.00049
47,0.13306264445752825,0.8024228710914832,0.7130755727784536,3.4037954694136134,0.7578640958647554,0.5322866699477655,0.4199999999999998,0.0,0.00049
48,0.12657829361688974,0.8083013957943886,0.7348059232711446,3.5950357110428817,0.755868287318654,0.533504571839725,0.40999999999999986,5.551115123125783e-17,0.00049
49,0.12485053203741198,0.8105685753903644,0.7394093224526056,3.540979181120093,0.7565454847902398,0.5314451868381028,0.40999999999999986,5.551115123125783e-17,0.00049
50,0.12471785754512775,0.8107317980515897,0.7366969512769691,3.5895398062006367,0.7566557492245086,0.5340059975989037,0.40999999999999986,5.551115123125783e-17,0.00049
51,0.12718020209907807,0.809144996221177,0.7212793508230706,3.607499585093029,0.7582565964498309,0.5209718723187078,0.4199999999999998,0.0,0.00049
52,0.1282812101207185,0.8084439206532642,0.7122670200162053,3.6634588761265485,0.7602634891311341,0.5286695796280042,0.39999999999999986,5.551115123125783e-17,0.000343
53,0.11689546763954763,0.8185128361144673,0.7463872871050891,3.777630666710411,0.7670067406211888,0.5354165128671756,0.39999999999999986,5.551115123125783e-17,0.000343
54,0.1098593866149957,0.8261356151429762,0.7747987503030572,3.942375394684288,0.7666624621439881,0.5431071205612422,0.39,1.1102230246251565e-16,0.000343
