fold,epoch,train_loss,train_f1_micro,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,threshold_mean,threshold_std,lr
1,1,0.8812177028597842,0.42661617425570664,0.26002633501840877,0.6821453816660434,0.5338518621490917,0.34180562642412704,0.5699999999999998,1.1102230246251565e-16,0.00025
1,2,0.662348073111499,0.5203703059351595,0.32240893445495244,0.596957267413403,0.5906739960788202,0.36815676447292023,0.5899999999999997,0.0,0.00025
1,3,0.570261492654109,0.558881826496133,0.34685076916999985,0.5782993061527115,0.6124313201794461,0.37719750426743137,0.5899999999999997,0.0,0.00025
1,4,0.5132936939336478,0.5835932337871037,0.36130833971114756,0.5931587921017116,0.6305490590502042,0.40244324650973146,0.5799999999999995,2.220446049250313e-16,0.00025
1,5,0.47237762670442784,0.6037638911747121,0.37399741265653325,0.5601345665586978,0.6202430624624035,0.3940113315545246,0.5799999999999995,2.220446049250313e-16,0.00025
1,6,0.43650351197185555,0.6204486078492834,0.38817945842392965,0.6112000297057832,0.6675042082763591,0.426003449423736,0.5699999999999998,1.1102230246251565e-16,0.00025
1,7,0.40359529192873994,0.6329961169535561,0.3993265392699785,0.6054316762328288,0.6569415448225191,0.4195642777955621,0.5699999999999998,1.1102230246251565e-16,0.00025
1,8,0.37555087363782047,0.6468599785993081,0.4138955381091844,0.6580036828270645,0.6801742018859421,0.44149020806503697,0.5799999999999995,2.220446049250313e-16,0.00025
1,9,0.3496940783841635,0.6606388336330709,0.4327554190242431,0.6557259151122582,0.7035664781357097,0.4567940640083398,0.5699999999999998,1.1102230246251565e-16,0.00025
1,10,0.3284576669122358,0.6702517274235791,0.4432822059686843,0.6861057410703439,0.7076555240765442,0.46769050978879373,0.5399999999999997,1.1102230246251565e-16,0.00025
1,11,0.3097225614090575,0.6806200495849218,0.45120080213400793,0.7632613368859004,0.717464677351982,0.47841812548678336,0.5599999999999996,1.1102230246251565e-16,0.00025
1,12,0.29580435358398044,0.6894730817470495,0.4646765694004212,0.7869519936732449,0.7137674437262758,0.4784707594075186,0.5599999999999996,1.1102230246251565e-16,0.00025
1,13,0.281949916655277,0.6980682999136854,0.47627751675082614,0.8371997560055432,0.7284190826435782,0.4782200020643205,0.5499999999999999,1.1102230246251565e-16,0.00025
1,14,0.26744418317324475,0.7062176378591727,0.4880622252115031,0.8879896900543724,0.7392845803124675,0.5003999572534739,0.5599999999999996,1.1102230246251565e-16,0.00025
1,15,0.2555320586753236,0.7142934403037194,0.5059343464392168,0.9261411726013327,0.7480744593428917,0.5073768402315066,0.5599999999999996,1.1102230246251565e-16,0.00025
1,16,0.24877143663947343,0.7195917354745376,0.5145390917278814,0.9827439332512263,0.7417842538731786,0.5160010774056741,0.5599999999999996,1.1102230246251565e-16,0.000175
1,17,0.2295056525884834,0.7319945483352381,0.543273859295847,0.9393864807893985,0.7544190140845071,0.5131688358675477,0.5199999999999998,0.0,0.000175
1,18,0.21517426290022793,0.741811779205916,0.5585997819851133,1.0800410811825851,0.7677217161346921,0.5604010336712224,0.5399999999999997,1.1102230246251565e-16,0.000175
1,19,0.20549271902678717,0.749491529521418,0.5878859992283799,1.1389660383277416,0.7699555469655972,0.5535098665419645,0.5199999999999998,0.0,0.000175
1,20,0.19808668391072085,0.7551177188787438,0.599717928103476,1.1824492684860646,0.7816534011102936,0.5717941673115882,0.53,2.220446049250313e-16,0.000175
1,21,0.192198066413834,0.7611000476413908,0.6126560607665101,1.2142798820307057,0.7770600518303724,0.5806138903450175,0.53,2.220446049250313e-16,0.000175
1,22,0.18927799365691209,0.7632317278374697,0.61298056549162,1.2590971284181207,0.7803234623496921,0.5893943913423297,0.53,2.220446049250313e-16,0.000175
1,23,0.1870416517623678,0.7661429936230962,0.6107396072306259,1.23587615238744,0.7822816632562878,0.5752025954326687,0.5099999999999996,2.220446049250313e-16,0.000175
1,24,0.18370970294734137,0.767654943498195,0.6054808981539068,1.29647751026146,0.7811813771925921,0.5906176189925008,0.5099999999999996,2.220446049250313e-16,0.000175
1,25,0.18104934644764994,0.7706317239548602,0.6114928178915385,1.3406122346621316,0.7856372236428246,0.5926681597811349,0.49999999999999983,5.551115123125783e-17,0.000175
1,26,0.17713882507188206,0.7741886680146767,0.619201618872291,1.310112098736747,0.7850892915747327,0.5900340027128361,0.49999999999999983,5.551115123125783e-17,0.000175
1,27,0.17020391044944289,0.7794721226676453,0.6324810189144283,1.389823820249556,0.7911626693487706,0.6026066672549849,0.4899999999999996,1.6653345369377348e-16,0.0001225
1,28,0.16027010539647885,0.7882527765272169,0.6557954286633066,1.4858170786697569,0.7925103507413499,0.6190268806960407,0.49999999999999983,5.551115123125783e-17,0.0001225
1,29,0.15123397857059287,0.796273962391845,0.6880732071232265,1.5546616181162685,0.8019762202626145,0.6287212398585512,0.4899999999999996,1.6653345369377348e-16,0.0001225
1,30,0.14595216419676588,0.8007484946908092,0.701263718992453,1.6432638194655513,0.8017605995277692,0.6375488849929807,0.4899999999999996,1.6653345369377348e-16,0.0001225
1,31,0.14198635589374672,0.8051190284637876,0.7083546138985132,1.687433350237923,0.8040020568722654,0.6331259634169165,0.4699999999999998,5.551115123125783e-17,0.0001225
1,32,0.1382929158767891,0.8080546058744513,0.7102959791557926,1.6626903674592934,0.8044713462113555,0.6301919290826545,0.4599999999999999,5.551115123125783e-17,0.0001225
1,33,0.13406719729033373,0.8123604232728827,0.7130119669934493,1.7883323061056702,0.8103005829914951,0.6444946267486039,0.4899999999999996,1.6653345369377348e-16,0.0001225
1,34,0.13210716505778466,0.8154005422546925,0.7203611061579752,1.7816836971634051,0.8087602034704359,0.6400196961778032,0.4899999999999996,1.6653345369377348e-16,0.0001225
1,35,0.12930837115703253,0.8182254294476181,0.719531104955237,1.7154590157220266,0.8099565166053176,0.6337374837973638,0.4899999999999996,1.6653345369377348e-16,0.0001225
1,36,0.12683233288702186,0.8204820428776053,0.7252813488834009,1.8550697123541728,0.8123447372770383,0.644030033433232,0.4699999999999998,5.551115123125783e-17,0.0001225
1,37,0.12254455916870116,0.8246048827895679,0.73548692818524,1.9121908003559325,0.817429958233989,0.6519259751681373,0.4599999999999999,5.551115123125783e-17,0.0001225
1,38,0.11985098188205068,0.8275872135559892,0.7356886135948802,1.9593888618823596,0.8144434555087479,0.6556157252164171,0.4599999999999999,5.551115123125783e-17,8.575e-05
1,39,0.11355125416902336,0.8335753872545797,0.7444842727821696,2.014643161350356,0.8192309850389965,0.6592921616661801,0.4499999999999998,5.551115123125783e-17,8.575e-05
1,40,0.10824901646487013,0.8387850074183534,0.7674575682476483,2.087988388491692,0.8214562840760384,0.666336420230954,0.4499999999999998,5.551115123125783e-17,8.575e-05
