epoch,train_loss,train_f1_micro,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,early_stopping_score,threshold_mean,threshold_std,lr
1,0.4400383152954361,0.5351536485586529,0.09511214338392042,0.573010290370268,0.37395760072339995,0.20541536830316262,0.2896864845132813,0.12297298014163971,0.24566364288330078,0.001
2,0.40859306696946324,0.5739964655390053,0.08751088088602783,0.571925630510407,0.3515425983583357,0.20575505519916737,0.2786488267787515,0.12297298014163971,0.24566364288330078,0.001
3,0.40551441539384114,0.5717834592692268,0.07979418770064949,0.5644879946398661,0.33259226322810137,0.20690767691916495,0.26974997007363316,0.12297298014163971,0.24566364288330078,0.001
4,0.40436362796441483,0.5771867857884895,0.07984330026806856,0.5774433963439044,0.35210868949900936,0.20624341347371541,0.2791760514863624,0.12297298014163971,0.24566364288330078,0.001
5,0.4034557731295295,0.570718575274384,0.07977576232270725,0.5594751773972998,0.34206189342611243,0.20657605380635574,0.2743189736162341,0.12297298014163971,0.24566364288330078,0.001
6,0.4015732321893966,0.5774859093024458,0.07926291788217733,0.5809610939985458,0.38483904465212876,0.20412069477442016,0.29447986971327444,0.12297298014163971,0.24566364288330078,0.001
7,0.4034496396089079,0.5601802188371594,0.07393130463967938,0.5684370467721862,0.34206189342611243,0.20657605380635574,0.2743189736162341,0.12297298014163971,0.24566364288330078,0.001
8,0.4016755969023226,0.5764287953191934,0.07908953457659726,0.5709272230926313,0.3424281267167186,0.20690665025147165,0.2746673884840951,0.12297298014163971,0.24566364288330078,0.001
9,0.40187478277377403,0.5747515330936773,0.07592829020221067,0.5585530773035882,0.33277012005335704,0.20707348375163845,0.26992180190249776,0.12297298014163971,0.24566364288330078,0.001
10,0.4015844781210839,0.5775284400810348,0.07563093492696624,0.5789823034784004,0.33277012005335704,0.20707348375163845,0.26992180190249776,0.12297298014163971,0.24566364288330078,0.001
11,0.40196178455072723,0.5650728987993139,0.07290767637758706,0.5536044355331928,0.33277012005335704,0.20707348375163845,0.26992180190249776,0.12297298014163971,0.24566364288330078,0.001
12,0.4011069805213067,0.5759924086667721,0.07382971897537789,0.5675760496511548,0.3424281267167186,0.20690665025147165,0.2746673884840951,0.12297298014163971,0.24566364288330078,0.0009000000000000001
13,0.3997820678873814,0.5710137133638075,0.07228185865548091,0.5734196883790633,0.3629817049435578,0.20607657997354858,0.2845291424585532,0.12297298014163971,0.24566364288330078,0.0009000000000000001
14,0.401313056901581,0.5709539121114684,0.07024993215440213,0.5683021498353857,0.33277012005335704,0.20707348375163845,0.26992180190249776,0.12297298014163971,0.24566364288330078,0.0009000000000000001
15,0.4003680543700547,0.575835206775762,0.07571437630802955,0.5767910925227422,0.35248608359279177,0.20657400991883132,0.27953004675581156,0.12297298014163971,0.24566364288330078,0.0009000000000000001
16,0.40043332795087117,0.5673066493112051,0.06864045737541043,0.5825138242436636,0.3629817049435578,0.20607657997354858,0.2845291424585532,0.12297298014163971,0.24566364288330078,0.0009000000000000001
17,0.3992119382208982,0.5611019283746557,0.0663248712253297,0.5820909342714139,0.37415854516226266,0.20557915002826588,0.28986884759526427,0.12297298014163971,0.24566364288330078,0.0009000000000000001
18,0.399221166162255,0.5678972366148531,0.07129590449608111,0.5662262712838849,0.3424281267167186,0.20690665025147165,0.2746673884840951,0.12297298014163971,0.24566364288330078,0.0008100000000000001
19,0.39866765426152273,0.5742048531832422,0.07139504568632712,0.5715833252797555,0.35248608359279177,0.20657400991883132,0.27953004675581156,0.12297298014163971,0.24566364288330078,0.0008100000000000001
