epoch,train_loss,train_f1_micro,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,threshold_mean,threshold_std,lr
1,0.6698142763636028,0.4161271102284012,0.09924724873931912,0.6799847559294095,0.5999297506146821,0.07564677480526008,0.5,0.0,0.001
2,0.5810795870409499,0.5717503217503217,0.06519458493617196,0.6231230098765701,0.5999297506146821,0.07564677480526008,0.5,0.0,0.001
3,0.5213524399806027,0.5854629241726016,0.06703253790194448,0.5892830022348339,0.5999297506146821,0.07564677480526008,0.5,0.0,0.001
4,0.4829143019511121,0.5827709827077182,0.06671948746218682,0.5700281672064365,0.5999297506146821,0.07564677480526008,0.5,0.0,0.001
5,0.45801778913833996,0.5901078390709249,0.0675534636995451,0.5587689788902507,0.5999297506146821,0.07564677480526008,0.5,0.0,0.001
6,0.4415869813245452,0.5901078390709249,0.0675534636995451,0.553024221500007,0.5999297506146821,0.07564677480526008,0.5,0.0,0.001
7,0.4304028442230254,0.5901078390709249,0.0675534636995451,0.5499682159800279,0.5999297506146821,0.07564677480526008,0.5,0.0,0.0009000000000000001
8,0.42303913500062096,0.5901078390709249,0.0675534636995451,0.5488304470899305,0.5999297506146821,0.07564677480526008,0.5,0.0,0.0009000000000000001
9,0.4178195393527678,0.5901078390709249,0.0675534636995451,0.548657052841718,0.5999297506146821,0.07564677480526008,0.5,0.0,0.0009000000000000001
10,0.41386147195810147,0.5901078390709249,0.0675534636995451,0.5484310758556744,0.5999297506146821,0.07564677480526008,0.5,0.0,0.0009000000000000001
11,0.41087401806847573,0.5901078390709249,0.0675534636995451,0.5490904767815912,0.5999297506146821,0.07564677480526008,0.5,0.0,0.0009000000000000001
12,0.40852681838747523,0.5552831029870708,0.06223169006036884,0.5496451407209638,0.5999297506146821,0.07564677480526008,0.5,0.0,0.0009000000000000001
13,0.4066806651156689,0.5901078390709249,0.0675534636995451,0.5507604513005945,0.5999297506146821,0.07564677480526008,0.5,0.0,0.0008100000000000001
14,0.4051202530101794,0.5901078390709249,0.0675534636995451,0.5514524450796676,0.5999297506146821,0.07564677480526008,0.5,0.0,0.0008100000000000001
15,0.40404678008287365,0.5698129621574598,0.06491972307190612,0.5520454622090047,0.5999297506146821,0.07564677480526008,0.5,0.0,0.0008100000000000001
16,0.40302869101764616,0.5901078390709249,0.0675534636995451,0.55248995166814,0.5999297506146821,0.07564677480526008,0.5,0.0,0.0008100000000000001
17,0.4023691781982204,0.5784501061571126,0.06614953052779575,0.5534948673410681,0.5999297506146821,0.07564677480526008,0.5,0.0,0.0008100000000000001
18,0.4016780335530984,0.5901078390709249,0.0675534636995451,0.5536837074963301,0.5999297506146821,0.07564677480526008,0.5,0.0,0.0008100000000000001
19,0.4010931865601488,0.5901078390709249,0.0675534636995451,0.5542399320440027,0.5999297506146821,0.07564677480526008,0.5,0.0,0.000729
20,0.4006081729712774,0.5901078390709249,0.0675534636995451,0.5561675811330601,0.5999297506146821,0.07564677480526008,0.5,0.0,0.000729
21,0.4001831024470617,0.5683993040452371,0.06468704005776615,0.556097992433483,0.5999297506146821,0.07564677480526008,0.5,0.0,0.000729
