epoch,train_loss,train_f1_micro,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,early_stopping_score,threshold_mean,threshold_std,lr
1,0.22841075911754272,0.78286615842379,0.46403875896331204,0.27845424734513685,0.8310276901721833,0.5799637402387313,0.7054957152054573,0.4237837791442871,0.2085646092891693,0.0004
2,0.1748595634800799,0.8214983602299211,0.5566428140963954,0.2533192470804802,0.8444147082601544,0.614502337573839,0.7294585229169968,0.5205404758453369,0.20535987615585327,0.0004
3,0.16285502279903866,0.8299299566130848,0.5843843310307697,0.2523512650982731,0.8484797015639516,0.626987388800935,0.7377335451824433,0.4891892373561859,0.20308934152126312,0.0004
4,0.16259211047569203,0.8280025001543305,0.5770025997309244,0.25535149089579373,0.8469942523613405,0.6159825262156463,0.7314883892884934,0.5291891694068909,0.22039741277694702,0.0004
5,0.16881634786435262,0.8220879630248341,0.5669039720009845,0.26105113474864133,0.848905667908462,0.6279825769188134,0.7384441224136378,0.501081109046936,0.21083852648735046,0.0004
6,0.14955166384042665,0.8381740539341429,0.6191236740320251,0.24961525317645386,0.8497385679894369,0.6313676355335462,0.7405531017614916,0.5189188718795776,0.22236788272857666,0.0004
7,0.15035367553679704,0.8373570770372338,0.6015437346594407,0.23875435501607162,0.8571873094368938,0.6498146421625091,0.7535009757997014,0.5489189624786377,0.2250499576330185,0.0004
8,0.14258691066940324,0.8434216358620946,0.6304513470830131,0.25550537537952206,0.8493899414431137,0.6292366443846639,0.7393132929138888,0.5543243288993835,0.23876416683197021,0.0004
9,0.14513937868087678,0.840903345987343,0.6060394525185039,0.2517166385297689,0.8557875217718054,0.6414395240915983,0.7486135229317019,0.5699999928474426,0.24745187163352966,0.0004
10,0.14090780727017507,0.844405659020656,0.6255452549889593,0.24341677856769448,0.8549797320444031,0.6399874464518895,0.7474835892481464,0.5794594883918762,0.2525325417518616,0.0004
11,0.14111597462118683,0.8432469312830154,0.6188555387559509,0.23970658858076924,0.8583200613706672,0.652103161364813,0.7552116113677401,0.5491892099380493,0.2356632798910141,0.0004
12,0.13324356119620467,0.8500795696494994,0.638709994705682,0.23892252544261897,0.8598990844940287,0.6512795956045244,0.7555893400492766,0.5840540528297424,0.23945274949073792,0.0004
13,0.1286217442107704,0.8533317552331616,0.6539472923636925,0.24032836706196553,0.8590249231663284,0.6484947464469988,0.7537598348066636,0.5383783578872681,0.21687601506710052,0.0004
14,0.13641834757536966,0.847060227254437,0.624121259932493,0.2566832900947675,0.8548595191682911,0.6312090167296633,0.7430342679489772,0.5070269703865051,0.20982444286346436,0.0004
15,0.13193251328018848,0.8510175850076853,0.6405818599607609,0.24294459071884464,0.8606535437286065,0.6450109291933505,0.7528322364609785,0.5818919539451599,0.2385183572769165,0.0004
16,0.1287777546384194,0.8523975945727534,0.6609809494322236,0.2491943962564401,0.8604102275332026,0.6474363314364666,0.7539232794848346,0.566216230392456,0.2601906955242157,0.0004
17,0.12825735709759842,0.8528681963153405,0.6572602479358579,0.2391559810766881,0.8630210757679808,0.6595436175364106,0.7612823466521956,0.5802702307701111,0.24521899223327637,0.0004
18,0.1251886623361548,0.8547138084269941,0.6581487186550592,0.2447187598558351,0.8619469285844343,0.6592085558051255,0.7605777421947799,0.5956756472587585,0.23797045648097992,0.0004
19,0.12297282390999063,0.8566729265714222,0.679420446217013,0.2460178435479046,0.8655250968821191,0.6596742538677929,0.762599675374956,0.5735134482383728,0.2507094442844391,0.0004
20,0.11719951137645694,0.860590607989318,0.6996898592794288,0.256643953001031,0.8652412539850106,0.6569536278848621,0.7610974409349364,0.5405404567718506,0.22857898473739624,0.0004
21,0.11385656314326063,0.8630752115465429,0.7025704764411774,0.2541369558761247,0.8662172847066818,0.6677290924952514,0.7669731886009665,0.5310811400413513,0.24988412857055664,0.0004
22,0.11227482678656515,0.8641156258617445,0.7034853619896386,0.25894610903414356,0.8676341503156323,0.6633011347270842,0.7654676425213582,0.5486486554145813,0.22582176327705383,0.0004
23,0.10926270637384292,0.8663678389517181,0.7237223114318984,0.2663430742836911,0.8649134259560507,0.6580052301970539,0.7614593280765523,0.5854053497314453,0.2529671788215637,0.0004
24,0.11368823232573154,0.8619365037765713,0.6985648471416579,0.27035438988624144,0.8639778601815028,0.6566677107860064,0.7603227854837546,0.5994594693183899,0.25559622049331665,0.0004
25,0.10791738536353272,0.866933219441647,0.7145875173940095,0.261698675944966,0.8657972720203443,0.6647036090360344,0.7652504405281894,0.5778378248214722,0.2327176034450531,0.0004
26,0.10171828846093915,0.8723811486693835,0.7577893825406479,0.27399548744447044,0.8670772062113672,0.6634714047224265,0.7652743054668969,0.5740540623664856,0.23118330538272858,0.0004
27,0.10077179648426314,0.8727649583880859,0.7488447490340631,0.27562984499746457,0.8674114220403347,0.671305280069529,0.7693583510549319,0.6094594597816467,0.26200827956199646,0.0004
28,0.09974176183070736,0.8735778706173677,0.7546221793285027,0.2860617659633373,0.8686117598390005,0.6639312480096311,0.7662715039243158,0.5681081414222717,0.25321540236473083,0.0004
29,0.09667901538253618,0.8761949364368569,0.7677007932356036,0.28813769050835364,0.8678270016621888,0.6586656868752104,0.7632463442686996,0.5691892504692078,0.2493058294057846,0.0004
30,0.10251083866449015,0.870988074289658,0.7372228609007215,0.2837356500695239,0.8673370148570276,0.6615384777795417,0.7644377463182846,0.5791891813278198,0.269497811794281,0.0004
31,0.09948047859179152,0.873379548913844,0.7528765912504898,0.2885844271708831,0.86602780078004,0.6558446261898555,0.7609362134849478,0.5905405282974243,0.2561032772064209,0.0004
32,0.09592102216134635,0.876197627381912,0.772726097279181,0.293562116879831,0.8680557311020669,0.6645156606261852,0.766285695864126,0.6000000238418579,0.2510087490081787,0.0004
