fold,epoch,train_loss,train_f1_micro,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,threshold_mean,threshold_std,lr
1,1,1.1014787771149732,0.321612557790056,0.2004545160764018,0.9810776796787342,0.6124199457609237,0.26738312651998475,0.6445945945945948,0.18335602046579186,0.00025
1,2,1.046369922284697,0.5835875026137637,0.2607258693694182,0.9459085686784159,0.6091729827723459,0.27581628751512327,0.6445945945945948,0.18335602046579186,0.00025
1,3,0.9970972748414807,0.5855110575430523,0.26728976686494443,0.9357779969287133,0.6006071788237197,0.277121194671516,0.6445945945945948,0.18335602046579186,0.00025
1,4,0.9589856751499665,0.5869754343207364,0.27035254076040904,0.9416111654873706,0.6122168479240522,0.2797437019314989,0.6445945945945948,0.18335602046579186,0.00025
1,5,0.9298542456041569,0.5876781367988394,0.27237865739185285,0.9432907526979057,0.5893509738554483,0.2792518567885124,0.6445945945945948,0.18335602046579186,0.00025
1,6,0.9015284643532151,0.5870266453275603,0.27395753703301645,0.967943809191684,0.6491608233523483,0.2906459204783277,0.6783783783783787,0.19470717464138249,0.00025
1,7,0.8646998924760443,0.6266001876145302,0.28127586362800605,0.9689465168251993,0.6412108710039941,0.28977418464814014,0.6783783783783787,0.19470717464138249,0.00025
1,8,0.8465411835531775,0.6266233168299337,0.2830222367788475,0.9868581876331471,0.6389159937445685,0.2900050401133762,0.6783783783783787,0.19470717464138249,0.00025
1,9,0.8242337367143393,0.6256969331161192,0.2851911503193467,0.9792631436381083,0.6425915181988864,0.2932610844300556,0.6783783783783787,0.19470717464138249,0.00025
1,10,0.8047881790273506,0.6274741339202845,0.2880741180542223,1.0491798304744366,0.643152206520241,0.2931561164144066,0.6783783783783787,0.19470717464138249,0.00025
1,11,0.7926909597734575,0.6271994130341902,0.28886224882451217,1.0629529309177328,0.6410366465138558,0.29449386947399536,0.6783783783783787,0.19470717464138249,0.00025
1,12,0.7774216540683,0.6284138150095012,0.29204888493811687,1.0687369123176076,0.6412726779466833,0.29504524894675227,0.6783783783783787,0.19470717464138249,0.00025
1,13,0.7610321291213634,0.6285424671953246,0.29496870558242205,1.1392295739429568,0.6474799458318797,0.29841212212036555,0.6783783783783787,0.19470717464138249,0.00025
1,14,0.7482567674718217,0.6281921601752071,0.29646940030444113,1.2052129008414916,0.6390149720884775,0.29789486098053825,0.6783783783783787,0.19470717464138249,0.000175
1,15,0.7207973401059689,0.630108288171385,0.30277971030113715,1.262738589967159,0.644280701754386,0.30098570657003804,0.6783783783783787,0.19470717464138249,0.000175
1,16,0.7019375707686643,0.630534443866042,0.30762781611514944,1.3401631606063178,0.6430033269381966,0.3014038614243789,0.6783783783783787,0.19470717464138249,0.000175
