epoch,train_loss,train_f1_micro,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,threshold_mean,threshold_std,lr
1,0.4949389345336246,0.5083928936083316,0.10880446934265389,0.3952706452505088,0.6478784040531982,0.10209547478494989,0.45000000000000007,5.551115123125783e-17,0.001
2,0.4202525095447501,0.626464391066161,0.10602894591486481,0.3903318374981115,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.001
3,0.41858334042733825,0.6359395409591342,0.12323705530093805,0.3930951011033706,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.001
4,0.418453055433569,0.6399184721068921,0.1197593785000229,0.3916052351763219,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.001
5,0.4180337309745181,0.6397321596509047,0.12280480048587614,0.3920972490752185,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.001
6,0.4172102962859957,0.6416854778028593,0.11924435841634967,0.39238942405323923,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.001
7,0.41744259967507197,0.6396978281397545,0.11812954149882021,0.39172779409973707,0.6478784040531982,0.10209547478494989,0.45000000000000007,5.551115123125783e-17,0.001
8,0.4168587391054856,0.6394361553045915,0.10519462315567442,0.3926428144360766,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.0009000000000000001
9,0.41707045558708994,0.6462188099808062,0.11688708657492308,0.3923848433259093,0.6478784040531982,0.10209547478494989,0.45000000000000007,5.551115123125783e-17,0.0009000000000000001
10,0.41618713556821624,0.6309598298085346,0.10241869706361469,0.3922790303642367,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.0009000000000000001
11,0.41614430519573287,0.6438255629804164,0.11355383670182749,0.39069820002273276,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.0009000000000000001
12,0.41735953365599826,0.6432898152676926,0.11920883512072408,0.3919873627615564,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.0009000000000000001
13,0.4155540098473977,0.6424540254155949,0.11391280786680717,0.3911989187752759,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.0009000000000000001
14,0.4158911937836933,0.6459898788529367,0.1143686848443884,0.3896761562353299,0.6478784040531982,0.10209547478494989,0.45000000000000007,5.551115123125783e-17,0.0009000000000000001
15,0.4165126582716347,0.6359382117861432,0.10271738319968828,0.39086123528303923,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.0009000000000000001
16,0.41624325995377054,0.643116961037987,0.11709261004014224,0.3939056517901244,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.0009000000000000001
17,0.4155386661211404,0.6454814757819413,0.11252340684825221,0.3926713293717231,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.0009000000000000001
18,0.4163358953407385,0.6460298144204442,0.11538361352777828,0.3908242800353486,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.0009000000000000001
19,0.4164021211468579,0.6456909389438313,0.11334404322036691,0.39162549781210626,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.0009000000000000001
20,0.4155384888854504,0.6443934502742017,0.11222447021268005,0.39241218714066495,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.0008100000000000001
21,0.4144791305341636,0.646396309821257,0.11186960653472587,0.39085714942143285,0.6375646180356117,0.11353757381828981,0.4000000000000002,5.551115123125783e-17,0.0008100000000000001
22,0.4152729906513279,0.6472607965817183,0.11449307826507436,0.39161897110350335,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.0008100000000000001
23,0.4151339511821571,0.6483763465860652,0.10996268797316185,0.3904484977692734,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.0008100000000000001
24,0.4159158097416635,0.6465380600765454,0.11188759209731725,0.39049784232068946,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.0008100000000000001
25,0.41528344626679214,0.6477246653919694,0.11542587769240516,0.39022367971914784,0.6421596783457783,0.11435116723157314,0.4000000000000002,5.551115123125783e-17,0.0008100000000000001
26,0.41526276620834274,0.6449248537795217,0.11946168169813307,0.3904564218756593,0.6375646180356117,0.11353757381828981,0.35000000000000003,5.551115123125783e-17,0.000729
27,0.4148092243286187,0.6276805683462702,0.1308183559363111,0.390625653811443,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.000729
28,0.4148745106300609,0.6445074683304972,0.11530943383078926,0.3909590369389381,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.000729
29,0.415064360628176,0.6475271780738019,0.11316324780021607,0.3919077453054028,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.000729
30,0.41463861473057323,0.6466648807929279,0.11284436183374556,0.3904283745789234,0.6478784040531982,0.10209547478494989,0.4000000000000002,5.551115123125783e-17,0.000729
