epoch,train_loss,train_f1_micro,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,early_stopping_score,threshold_mean,threshold_std,lr
1,0.3013018322769581,0.7632448277689918,0.4261157434768409,0.242576744500312,0.7919329875592207,0.5002153768769237,0.6460741822180722,0.5,0.0,0.0003
2,0.22618953561823954,0.7945826529054618,0.5215135712902398,0.2143000551458617,0.8025711758346166,0.5234315765348047,0.6630013761847107,0.5,0.0,0.0003
3,0.20017444385324132,0.8076389141980564,0.5659977980783044,0.1995950963779245,0.8109719989290721,0.546996964875375,0.6789844819022235,0.5,0.0,0.0003
4,0.18948290941745802,0.8125022059359551,0.6000125458119115,0.19437238354114855,0.813516724124945,0.5445186435831523,0.6790176838540487,0.5,0.0,0.0003
5,0.18190772103119665,0.815885669576901,0.6050366398018608,0.19250746529434798,0.8129461985236652,0.5528227530946385,0.6828844758091519,0.5,0.0,0.0003
6,0.17614283120246738,0.819140665304521,0.604619274955161,0.19060815709709808,0.8181671365976994,0.5502853347403875,0.6842262356690434,0.5,0.0,0.0003
7,0.1673623890253083,0.8244785975791169,0.6385650595033827,0.18670642312489355,0.8196685256460607,0.5612433835637206,0.6904559546048907,0.5,0.0,0.0003
8,0.16580466781105335,0.8242628596096085,0.6345583045624921,0.1848558102543189,0.8211088052179069,0.5730040092186304,0.6970564072182686,0.5,0.0,0.0003
9,0.1561651312698145,0.8305726141350679,0.6633548202402054,0.18397352773151232,0.8233068802637558,0.5681254585753219,0.6957161694195388,0.5,0.0,0.0003
10,0.15501192359181784,0.8304528719228113,0.6552334829994679,0.1875697327236237,0.8191547337909029,0.5741044353552354,0.6966295845730691,0.5,0.0,0.0003
11,0.15769672816229857,0.8276493853239659,0.629877897825623,0.1966297873042324,0.8128359027642259,0.5629788401187577,0.6879073714414918,0.5,0.0,0.0003
12,0.15292231648101184,0.8311339448125487,0.6562078047569442,0.18123378818082936,0.8252743271153828,0.5933438469460146,0.7093090870306987,0.5,0.0,0.0003
13,0.1467035296574898,0.8348370573539032,0.6760527436847921,0.1853134087071471,0.8205426856516749,0.5846430110974318,0.7025928483745534,0.5,0.0,0.0003
14,0.15183532695575533,0.8301679643504236,0.6525166224330305,0.19035202540446275,0.8196505761582606,0.5806969303471478,0.7001737532527041,0.5,0.0,0.0003
