epoch,train_loss,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,score,lr
18,0.03360768205539714,0.8160261841591779,0.45140165692909967,0.46422361909856896,0.4134439387858264,0.43883377894219766,0.00027
19,0.03354142770710085,0.8174665295871902,0.45400462167980926,0.4647288022302287,0.41351306262594506,0.4391209324280869,0.00027
20,0.03354184783349149,0.8166889430984409,0.4544191621341494,0.46443691786621505,0.41414417429921047,0.4392905460827128,0.00027
21,0.03349391615173254,0.8184836615772448,0.4528197002464911,0.46392164701179295,0.41385124081629715,0.4388864439140451,0.00027
22,0.033467526381123276,0.8189982293999958,0.4542037638952845,0.46396158463385356,0.4133935604159351,0.43867757252489437,0.00027
23,0.03344276549429051,0.8203687046682926,0.4562889283967522,0.46438191397448714,0.4143278673942256,0.4393548906843564,0.00027
24,0.03343518862723584,0.8204123474468045,0.46009754754025173,0.46403170087380613,0.4136727615329338,0.43885223120336997,0.00027
25,0.03338454520293112,0.822141192487161,0.45829763804137524,0.46420031880977686,0.4120139216761058,0.4381071202429413,0.00027
26,0.03338886244345124,0.8216243346281884,0.4577793791725076,0.46373322488816593,0.4127573299358064,0.43824527741198616,0.00027
27,0.033378329116145154,0.8220362114478611,0.4614068741344613,0.4647731704146627,0.41384475754685335,0.439308963980758,0.00027
28,0.03336609791043215,0.8225843490017111,0.46533392863751416,0.46380715103360043,0.41212725293649044,0.43796720198504546,0.00027
29,0.03336475266733265,0.8218727546732151,0.4641002946029617,0.4647202750958868,0.4125317300858445,0.43862600259086565,0.000243
30,0.03331196609918716,0.823686432431213,0.46562045581211137,0.4650684363334716,0.41385328292631096,0.4394608596298913,0.000243
31,0.03327790678473122,0.8252880201116636,0.4739413868114427,0.4644826035542379,0.4129188281650686,0.43870071585965326,0.000243
32,0.033304539648547155,0.8242305513974427,0.4755223224500395,0.4647968321256634,0.4138494061533973,0.43932311913953037,0.000243
33,0.03329354066061907,0.8246238218246708,0.47329227139522423,0.46330290347032266,0.4133701736048317,0.43833653853757715,0.000243
34,0.033254473059497726,0.8245349366008042,0.4738758712406725,0.4644814122124881,0.412631415514927,0.4385564138637076,0.000243
35,0.03327718868402439,0.8260270651096014,0.4707937803723421,0.4650872202949542,0.41392659502998014,0.43950690766246714,0.000243
36,0.03326108826282968,0.8254343216092643,0.47132206718246983,0.4641564439785774,0.41316341964842246,0.43865993181349994,0.000243
37,0.03325824065467238,0.8251223605952888,0.47841679082896416,0.4642538356602725,0.4120390894001016,0.4381464625301871,0.000243
38,0.03321969321391281,0.8266028292095964,0.4737357010143881,0.46405829449222086,0.4128847796070893,0.4384715370496551,0.000243
39,0.03322702269644912,0.8255561191289204,0.4786511585671616,0.4651155222909209,0.4132232991243271,0.439169410707624,0.000243
40,0.033249834303372854,0.8258320632522034,0.4786108134706455,0.46368819041496795,0.41166317442481154,0.43767568241988974,0.000243
41,0.03323142807969601,0.8258887520791092,0.4697739044525112,0.4651079604578564,0.4124237881150373,0.43876587428644687,0.0002187
42,0.03318045536294855,0.8286107784562056,0.4859537705734057,0.4644540292094789,0.4121258020736353,0.4382899156415571,0.0002187
43,0.033194369819860084,0.8285151291016849,0.4773793105092294,0.46401786607113094,0.4130140686137545,0.4385159673424427,0.0002187
44,0.03320641778502273,0.8277212693241938,0.4812309873008056,0.46412294124422065,0.4123077271566789,0.4382153342004498,0.0002187
45,0.033184917586575546,0.8282485386739928,0.47995081600946005,0.4647430146639046,0.412466272026461,0.4386046433451828,0.0002187
46,0.03317559820117783,0.826591262886495,0.4829474557622562,0.4643309824823686,0.4125891039918278,0.4384600432370982,0.0002187
