epoch,train_loss,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,score,lr
24,0.009851964953166932,0.8915241110052465,1.2510777878617232,0.4938735555880599,0.39393669663833175,0.4439051261131958,0.0002187
25,0.009848669841728433,0.891693682804438,1.262886849462926,0.4932185616667243,0.3937701007329959,0.4434943311998601,0.0002187
26,0.009863334842674968,0.8913089370305055,1.262365692919955,0.49551316738816736,0.3961717622999157,0.44584246484404155,0.0002187
27,0.009831421408165994,0.8915924300852455,1.252870867847796,0.49410711972966925,0.3953603196249567,0.444733719677313,0.0002187
28,0.009824807075884907,0.8916466387954861,1.2601044164443425,0.49186657527987204,0.39432814823894125,0.4430973617594066,0.0002187
29,0.009804761071783678,0.8917925695110931,1.2574472502519236,0.4938415194407937,0.3947614440172294,0.4443014817290115,0.0002187
30,0.009861182350457846,0.8915693928889962,1.2539430656221817,0.4952778205690315,0.3948276109999287,0.44505271578448014,0.0002187
31,0.009812900237275225,0.8916303064195815,1.2582341999565847,0.49302379977779076,0.3951284754101461,0.44407613759396847,0.0002187
32,0.009805888406421513,0.8916088186949497,1.251872030413763,0.4942866696645797,0.3934633782157414,0.44387502394016054,0.00019683
33,0.009779993759722539,0.8917169052173972,1.257659315762803,0.49647783454672034,0.394729756620553,0.44560379558363666,0.00019683
34,0.009794212676474278,0.8916961882816379,1.2570501480337837,0.4943218189146258,0.3938500872474058,0.4440859530810158,0.00019683
35,0.009790301281834762,0.8917700568945245,1.2613569833000622,0.4951879594629067,0.3950155117115623,0.44510173558723454,0.00019683
36,0.00979992135328014,0.8917723685989883,1.2600419092874633,0.49798801957108235,0.3942837322751017,0.446135875923092,0.00019683
37,0.00983654569303449,0.8915466556042677,1.2551234565832823,0.4926110528156698,0.39460686400080075,0.4436089584082353,0.00019683
38,0.00977182776111153,0.8918256500762718,1.263470605817086,0.4896772649027007,0.39509888801354043,0.44238807645812056,0.00019683
39,0.009817381566751817,0.8917620006456537,1.2542811691580942,0.4923480844301655,0.3943926807447017,0.44337038258743355,0.00019683
40,0.009748148416711148,0.8918284332736465,1.2583368465619504,0.4925874449849432,0.3932980195018674,0.4429427322434053,0.00019683
41,0.009795183481977174,0.8919179069367293,1.260653161822489,0.4913083650271815,0.39413173821715713,0.4427200516221693,0.00019683
42,0.009818758499859847,0.8918504735315211,1.257345157903727,0.4925748804429902,0.39297196781155896,0.4427734241272746,0.000177147
43,0.009750035972748813,0.8921589640840912,1.258656044248848,0.49119329699536013,0.3929205633589208,0.44205693017714043,0.000177147
44,0.009737743874138383,0.8922297200397966,1.2571798210297707,0.49601138957311697,0.39413527754240185,0.4450733335577594,0.000177147
45,0.009750113334014437,0.8921634736348756,1.256724692759557,0.4950919816269906,0.3958377742403624,0.4454648779336765,0.000177147
46,0.009739478676042647,0.8923233012182111,1.2570863582096312,0.49489857029301915,0.3953829799943474,0.4451407751436833,0.000177147
47,0.009718949050022135,0.8922930246465912,1.2546218237127782,0.49444268738987035,0.39375868392647995,0.4441006856581752,0.000177147
48,0.0097239204383499,0.8923541581213686,1.2595082857697633,0.49473905723905726,0.3940968980430552,0.4444179776410562,0.0001594323
49,0.009702382744276499,0.8925503830159836,1.253491532694537,0.49486640648453917,0.396280597066511,0.44557350177552507,0.0001594323
50,0.009745148695986399,0.892331297289172,1.2605267007785501,0.4960960960960961,0.3955428573131811,0.4458194767046386,0.0001594323
51,0.009727780288857166,0.8923454251086709,1.2579994483536705,0.49554847857923245,0.3961629396058417,0.4458557090925371,0.0001594323
52,0.00969957184584508,0.8921392568317308,1.2549924245773845,0.49848592382304235,0.39469719178502666,0.4465915578040345,0.0001594323
53,0.009683869367444127,0.8925336637718118,1.2619636951376425,0.49454099559035064,0.3950097747366158,0.44477538516348325,0.0001594323
54,0.009713093533640109,0.8925994088247269,1.2554593460317345,0.49246653051962785,0.39497333347996777,0.4437199319997978,0.0001594323
55,0.009705004959478753,0.8924647955037738,1.2606125037715754,0.4924032357861448,0.3952557562686886,0.4438294960274167,0.0001594323
56,0.009697842780658272,0.8924722722958314,1.2602694608293632,0.4929275706962501,0.39482050526456,0.44387403798040503,0.0001594323
57,0.009689260756922866,0.8925100854428251,1.2608063085801893,0.49410487661235375,0.3932304993906651,0.44366768800150946,0.0001594323
58,0.009697578002063735,0.8928165685694123,1.2581671259554492,0.49333855361038087,0.39518434514609413,0.4442614493782375,0.00014348907
59,0.009677024684225844,0.892511685409248,1.2561622759726834,0.4937261994360881,0.39552265119159846,0.4446244253138433,0.00014348907
60,0.009679244785820629,0.8925975528151273,1.2514054696725574,0.4896031578205399,0.39412266126047063,0.4418629095405053,0.00014348907
61,0.009635489462054359,0.8926739464265351,1.2556488216103383,0.49377441550318063,0.39556631829904243,0.4446703669011115,0.00014348907
62,0.009615971411618594,0.893011257205832,1.26718396458621,0.490119205900067,0.3933214433431991,0.441720324621633,0.00014348907
63,0.009616109115715008,0.8929616646468668,1.2583860410904477,0.4901875081952883,0.3925731205695214,0.4413803143824049,0.00014348907
64,0.009716349996688712,0.8924124841084611,1.2590950937189485,0.49312567368397897,0.39406797492914275,0.4435968243065609,0.000129140163
65,0.009623793311807157,0.8927980773466957,1.2552114386452888,0.4902534003047576,0.3933781498523788,0.4418157750785682,0.000129140163
66,0.009646046724053467,0.8928513098499615,1.251907449702602,0.48875471042429114,0.3938045107082385,0.44127961056626486,0.000129140163
67,0.009607553489994456,0.892971781442812,1.2594727695048276,0.4959788877387358,0.3955344741464634,0.44575668094259957,0.000129140163
68,0.009636362136694103,0.8929773065544369,1.2596148209509412,0.4915059127219451,0.39376160107668823,0.44263375689931667,0.000129140163
69,0.009619789131860103,0.8932692034056253,1.2620427161185044,0.4974384892830067,0.3946259104242337,0.4460321998536202,0.000129140163
70,0.009618145309756332,0.8931797556431655,1.2597910241297965,0.49425837853491195,0.3952946020457871,0.4447764902903495,0.0001162261467
71,0.009593661182717692,0.8932302632453799,1.2576714230928296,0.49515518458920366,0.3942919203508759,0.4447235524700398,0.0001162261467
72,0.009564017496709086,0.8935949470176089,1.2565992177553167,0.4938301990222292,0.3955330437969831,0.44468162140960615,0.0001162261467
