fold,epoch,train_loss,train_f1_micro,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,threshold_mean,threshold_std,lr
1,1,1.1544165366343706,0.3078913261454331,0.1804815813432999,1.0221637442851135,0.6147083973671095,0.251945244127373,0.6378378378378381,0.19151085122223652,0.00025
1,2,1.068404858742625,0.5761547454355872,0.2399955351112192,0.9943028351568242,0.5924841017112512,0.2542747297628065,0.6378378378378381,0.19151085122223652,0.00025
1,3,1.0133753979398596,0.5785884047877105,0.24916899754700397,0.9880037985253365,0.6026924977607561,0.2658894726136989,0.6378378378378381,0.19151085122223652,0.00025
1,4,0.9489036187464873,0.5797373521855111,0.25368701520285486,0.9697589468910075,0.5915205923913145,0.2652456204077517,0.6378378378378381,0.19151085122223652,0.00025
1,5,0.8925885323103425,0.5817574135297987,0.2579183713438842,0.9713983471946017,0.6029911042892275,0.27128771327338286,0.6378378378378381,0.19151085122223652,0.00025
1,6,0.8540356556296264,0.5837360693177542,0.2626848829602487,1.0022606899572915,0.6007202863245353,0.2736068264480318,0.6378378378378381,0.19151085122223652,0.00025
1,7,0.8187235798822414,0.5871922287092004,0.26736240124688154,0.9991182664482692,0.6105416366628702,0.2789458920027218,0.6378378378378381,0.19151085122223652,0.00025
1,8,0.7884776641073497,0.5885869604640394,0.27042279112233186,1.0307583129366509,0.6062218081743818,0.2824619620071689,0.6378378378378381,0.19151085122223652,0.00025
1,9,0.7699621798433286,0.590766137550038,0.2736633898427319,1.0619614700334021,0.6031447041366107,0.2815729760239448,0.6378378378378381,0.19151085122223652,0.00025
1,10,0.7517055869638949,0.5932722797035804,0.2770942186725654,1.1382756668862477,0.6050883649254892,0.2838476413968454,0.6378378378378381,0.19151085122223652,0.00025
1,11,0.7332017786487971,0.5937582764092548,0.28052649902126503,1.1321391958110596,0.6076792875053978,0.286536097036887,0.6378378378378381,0.19151085122223652,0.00025
