epoch,train_loss,train_f1_macro,val_loss,val_f1_micro,val_f1_macro,score,lr
1,0.07333266894076856,0.7066445540126537,0.6639546068053231,0.4610741907290447,0.41203999361658594,0.43655709217281535,0.0003
2,0.04240434037287166,0.8688672141669291,0.8059263644441738,0.4581746126646282,0.411978445088654,0.4350765288766411,0.0003
3,0.03885329057068299,0.8821401621045846,0.8881530130437734,0.45963603186757684,0.4119554577198931,0.43579574479373495,0.0003
4,0.036656480832355766,0.8897412693573342,0.9412797882057509,0.4595316622691293,0.41322602317669616,0.4363788427229127,0.0003
5,0.03525169948781798,0.895057895186218,0.9723353302250696,0.4600969836442837,0.41322305907482776,0.43666002135955573,0.0003
6,0.034052493783322056,0.8987871887285099,1.001797035093394,0.4608246726953705,0.41407709950034877,0.43745088609785965,0.0003
7,0.03325775814874784,0.9011286310580404,1.031143426066799,0.46043069091396227,0.41213374429955996,0.4362822176067611,0.0003
8,0.03245026469858565,0.9035620704479269,1.0370756604520215,0.4614559951757178,0.41225356588289924,0.4368547805293085,0.0003
9,0.03199639662744222,0.9051616667041982,1.067602834720746,0.45988374002430293,0.41207571049773384,0.43597972526101836,0.0003
10,0.031463624175520906,0.9061738574420669,1.0633302875395867,0.4602996130824432,0.4125345587771007,0.43641708592977196,0.0003
11,0.03070154732407309,0.9089887629712248,1.0739908565927487,0.457761850464245,0.4106296104818221,0.43419573047303356,0.0003
12,0.03043831881553488,0.9098598735008178,1.0912845059824134,0.45957515548017125,0.41289909332784785,0.4362371244040095,0.00027
13,0.029902630450445628,0.9108082641868315,1.0952204191192518,0.4596414374949298,0.41333308013235187,0.4364872588136408,0.00027
14,0.02955815042882698,0.9122482442198443,1.0920243520270903,0.4577258999265366,0.4124979101418905,0.4351119050342136,0.00027
15,0.0292970954645636,0.9124549654832901,1.0945560520509219,0.45981854633184954,0.412242679018526,0.4360306126751878,0.00027
16,0.029100095268031825,0.9131700325931844,1.0994215389632986,0.4580132450331126,0.4128233140636016,0.4354182795483571,0.00027
17,0.02859149588815124,0.9148806767786842,1.0983352875301364,0.4592528582823717,0.4115898959941665,0.4354213771382691,0.00027
18,0.028590502022525693,0.9144062680896266,1.1109822428478575,0.4596756828383549,0.41225591485250634,0.43596579884543063,0.000243
19,0.02815620837005056,0.9161461427456198,1.1264619653918833,0.4581805199441758,0.4128587136873011,0.4355196168157385,0.000243
20,0.028162622921804232,0.9158563337196103,1.1252455603920322,0.4596194573682192,0.4134768084062361,0.4365481328872276,0.000243
21,0.02809076144621457,0.915891597134871,1.1063145178082245,0.45779276058160523,0.4127386061093903,0.43526568334549776,0.000243
22,0.02766956036796541,0.9173603507076932,1.099931686618417,0.4590335962222696,0.4127461473209973,0.4358898717716334,0.000243
23,0.02766126591344592,0.9177102904797529,1.1195608254405787,0.4585259994992071,0.4111747134606999,0.4348503564799535,0.000243
24,0.027474436790004494,0.9181098990357732,1.1138987748284355,0.4578894537447787,0.41319493376304484,0.4355421937539118,0.0002187
25,0.027238590120438146,0.9184082433326262,1.1332275504071907,0.4581100422727424,0.4108899551902268,0.4344999987314846,0.0002187
26,0.02707347137281919,0.918554229014896,1.1384520556271256,0.4588044683209687,0.41266494000471277,0.43573470416284077,0.0002187
27,0.026912560455260314,0.9192048509068991,1.1313306576055582,0.4578978311993729,0.4108175390097988,0.43435768510458583,0.0002187
28,0.027195115141171487,0.9185337896520307,1.0992473380203094,0.4576721733883462,0.41183915212340194,0.4347556627558741,0.0002187
29,0.02701509869413307,0.91872854153128,1.1321706431509866,0.4587186930398974,0.4134519225501466,0.43608530779502197,0.0002187
30,0.02673581831466803,0.9199859124482603,1.1311840485109903,0.45919393776824036,0.4125957114048913,0.4358948245865658,0.00019683
31,0.026567637776197656,0.92072812941836,1.1460711432127555,0.4582832980972516,0.41199605071928946,0.4351396744082705,0.00019683
32,0.02651878368605857,0.9204435103959595,1.128997721376736,0.4576381148836358,0.4118265350709584,0.4347323249772971,0.00019683
33,0.026328922520625832,0.9209879582875222,1.1259907490417196,0.45863951998921326,0.4125100362211299,0.4355747781051716,0.00019683
34,0.026353936862514943,0.9213189088815928,1.1264025477484274,0.45790739627179794,0.41242090504306006,0.43516415065742897,0.00019683
35,0.026219618131683234,0.9215760241092177,1.1525748849395299,0.45841357628429874,0.4127329316878006,0.4355732539860497,0.00019683
36,0.02610378083382307,0.921949126162532,1.1444105694661328,0.4593864035680497,0.4104269904722804,0.43490669702016505,0.000177147
